"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25083226220000","MorningStar Operating LLC","Charles  1-12H","Oil","Producing","Richland","Elm Coulee","21N-59E","12",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-083-22622-00-00","7/31/2025 12:00:00 AM","Bakken","7617","140","124","188","31",
"25-083-22622-00-00","6/30/2025 12:00:00 AM","Bakken","7617","181","120","212","30",
"25-083-22622-00-00","5/31/2025 12:00:00 AM","Bakken","7617","257","125","207","31",
"25-083-22622-00-00","4/30/2025 12:00:00 AM","Bakken","7617","251","118","294","30",
"25-083-22622-00-00","3/31/2025 12:00:00 AM","Bakken","7617","99","73","272","23",
"25-083-22622-00-00","2/28/2025 12:00:00 AM","Bakken","7617","4","6","0","4",
"25-083-22622-00-00","1/31/2025 12:00:00 AM","Bakken","7617","0","0","0","0",
"25-083-22622-00-00","12/31/2024 12:00:00 AM","Bakken","7617","6","5","0","3",
"25-083-22622-00-00","11/30/2024 12:00:00 AM","Bakken","7617","142","74","90","26",
"25-083-22622-00-00","10/31/2024 12:00:00 AM","Bakken","7617","209","120","159","31",
"25-083-22622-00-00","9/30/2024 12:00:00 AM","Bakken","7617","178","72","100","30",
"25-083-22622-00-00","8/31/2024 12:00:00 AM","Bakken","7617","208","150","145","31",
"25-083-22622-00-00","7/31/2024 12:00:00 AM","Bakken","7617","210","157","148","31",
"25-083-22622-00-00","6/30/2024 12:00:00 AM","Bakken","7617","208","158","158","30",
"25-083-22622-00-00","5/31/2024 12:00:00 AM","Bakken","7617","214","161","145","31",
"25-083-22622-00-00","4/30/2024 12:00:00 AM","Bakken","7617","210","145","163","30",
"25-083-22622-00-00","3/31/2024 12:00:00 AM","Bakken","7617","235","148","147","31",
"25-083-22622-00-00","2/29/2024 12:00:00 AM","Bakken","7617","202","139","136","29",
"25-083-22622-00-00","1/31/2024 12:00:00 AM","Bakken","7617","253","131","172","31",
"25-083-22622-00-00","12/31/2023 12:00:00 AM","Bakken","7617","218","173","154","30",
"25-083-22622-00-00","11/30/2023 12:00:00 AM","Bakken","7617","224","170","159","30",
"25-083-22622-00-00","10/31/2023 12:00:00 AM","Bakken","7617","256","202","159","31",
"25-083-22622-00-00","9/30/2023 12:00:00 AM","Bakken","7617","210","168","162","30",
"25-083-22622-00-00","8/31/2023 12:00:00 AM","Bakken","7617","240","186","154","31",
"25-083-22622-00-00","7/31/2023 12:00:00 AM","Bakken","7617","234","176","168","31",
"25-083-22622-00-00","6/30/2023 12:00:00 AM","Bakken","7617","231","173","157","30",
"25-083-22622-00-00","5/31/2023 12:00:00 AM","Bakken","7617","474","356","165","31",
"25-083-22622-00-00","4/30/2023 12:00:00 AM","Bakken","7617","15","167","159","25",
"25-083-22622-00-00","3/31/2023 12:00:00 AM","Bakken","7617","258","194","172","31",
"25-083-22622-00-00","2/28/2023 12:00:00 AM","Bakken","7617","230","173","203","28",
"25-083-22622-00-00","1/31/2023 12:00:00 AM","Bakken","7617","185","142","696","21",
"25-083-22622-00-00","12/31/2022 12:00:00 AM","Bakken","7617","57","46","66","10",
"25-083-22622-00-00","11/30/2022 12:00:00 AM","Bakken","7617","248","196","144","30",
"25-083-22622-00-00","10/31/2022 12:00:00 AM","Bakken","7617","238","182","148","31",
"25-083-22622-00-00","9/30/2022 12:00:00 AM","Bakken","7617","230","185","155","30",
"25-083-22622-00-00","8/31/2022 12:00:00 AM","Bakken","7617","228","194","168","29",
"25-083-22622-00-00","7/31/2022 12:00:00 AM","Bakken","7617","228","114","128","31",
