"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25051213070000","Chelin LLC","Blair  22-23","Oil","Shut In","Liberty","Horse Creek","34N-4E","23",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-051-21307-00-00","7/31/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","6/30/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","5/31/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","4/30/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","3/31/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","2/28/2025 12:00:00 AM","Swift","3111","0","0","0","0",
"25-051-21307-00-00","1/31/2025 12:00:00 AM","Swift","3111","12","0","140","10",
"25-051-21307-00-00","12/31/2024 12:00:00 AM","Swift","3111","36","0","1400","31",
"25-051-21307-00-00","11/30/2024 12:00:00 AM","Swift","3111","35","0","1325","30",
"25-051-21307-00-00","10/31/2024 12:00:00 AM","Swift","3111","55","0","1325","31",
"25-051-21307-00-00","9/30/2024 12:00:00 AM","Swift","3111","74","0","1542","30",
"25-051-21307-00-00","8/31/2024 12:00:00 AM","Swift","3111","58","0","1822","31",
"25-051-21307-00-00","7/31/2024 12:00:00 AM","Swift","3111","64","0","1822","31",
"25-051-21307-00-00","6/30/2024 12:00:00 AM","Swift","3111","37","0","1763","30",
"25-051-21307-00-00","5/31/2024 12:00:00 AM","Swift","3111","8","0","293","5",
"25-051-21307-00-00","4/30/2024 12:00:00 AM","Swift","3111","72","0","1763","30",
"25-051-21307-00-00","3/31/2024 12:00:00 AM","Swift","3111","67","0","425","31",
"25-051-21307-00-00","2/29/2024 12:00:00 AM","Swift","3111","82","0","322","29",
"25-051-21307-00-00","1/31/2024 12:00:00 AM","Swift","3111","87","0","425","31",
