"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25091212880000","WY Basin Operating LLC","Dwyer Unit  702","Injection, EOR","Active Injection","Sheridan","Dwyer","32N-58E","13",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-091-21288-00-00","7/31/2005 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","6/30/2005 12:00:00 AM","Charles","579","79","118","3815","13",
"25-091-21288-00-00","5/31/2005 12:00:00 AM","Charles","579","192","217","9460","31",
"25-091-21288-00-00","4/30/2005 12:00:00 AM","Charles","579","174","170","8048","30",
"25-091-21288-00-00","3/31/2005 12:00:00 AM","Charles","579","174","213","8326","31",
"25-091-21288-00-00","2/28/2005 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","1/31/2005 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","12/31/2004 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","11/30/2004 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","10/31/2004 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","9/30/2004 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","8/31/2004 12:00:00 AM","Charles","579","199","139","6912","25",
"25-091-21288-00-00","7/31/2004 12:00:00 AM","Charles","579","264","613","8082","30",
"25-091-21288-00-00","6/30/2004 12:00:00 AM","Charles","579","216","179","5402","28",
"25-091-21288-00-00","5/31/2004 12:00:00 AM","Charles","579","139","51","4049","31",
"25-091-21288-00-00","4/30/2004 12:00:00 AM","Charles","579","200","69","2746","22",
"25-091-21288-00-00","3/31/2004 12:00:00 AM","Charles","579","270","139","5845","31",
"25-091-21288-00-00","2/29/2004 12:00:00 AM","Charles","579","239","178","6981","29",
"25-091-21288-00-00","1/31/2004 12:00:00 AM","Charles","579","267","163","8496","31",
"25-091-21288-00-00","12/31/2003 12:00:00 AM","Charles","579","300","168","9316","31",
"25-091-21288-00-00","11/30/2003 12:00:00 AM","Charles","579","278","79","9876","30",
"25-091-21288-00-00","10/31/2003 12:00:00 AM","Charles","579","187","144","10563","31",
"25-091-21288-00-00","9/30/2003 12:00:00 AM","Charles","579","151","176","10314","30",
"25-091-21288-00-00","8/31/2003 12:00:00 AM","Charles","579","177","160","12385","31",
"25-091-21288-00-00","7/31/2003 12:00:00 AM","Charles","579","66","73","6320","13",
"25-091-21288-00-00","6/30/2003 12:00:00 AM","Charles","579","163","211","13703","30",
"25-091-21288-00-00","5/31/2003 12:00:00 AM","Charles","579","181","224","14282","31",
"25-091-21288-00-00","4/30/2003 12:00:00 AM","Charles","579","333","142","10610","30",
"25-091-21288-00-00","3/31/2003 12:00:00 AM","Charles","579","263","273","9268","25",
"25-091-21288-00-00","2/28/2003 12:00:00 AM","Charles","579","226","100","10774","28",
"25-091-21288-00-00","1/31/2003 12:00:00 AM","Charles","579","263","82","12916","31",
"25-091-21288-00-00","12/31/2002 12:00:00 AM","Charles","579","486","116","13916","31",
"25-091-21288-00-00","11/30/2002 12:00:00 AM","Charles","579","449","111","12547","30",
"25-091-21288-00-00","10/31/2002 12:00:00 AM","Charles","579","415","168","12981","31",
"25-091-21288-00-00","9/30/2002 12:00:00 AM","Charles","579","411","241","11277","28",
"25-091-21288-00-00","8/31/2002 12:00:00 AM","Charles","579","475","267","10973","31",
"25-091-21288-00-00","7/31/2002 12:00:00 AM","Charles","579","718","245","10246","31",
"25-091-21288-00-00","6/30/2002 12:00:00 AM","Charles","579","449","252","9089","30",
"25-091-21288-00-00","5/31/2002 12:00:00 AM","Charles","579","525","214","10803","31",
"25-091-21288-00-00","4/30/2002 12:00:00 AM","Charles","579","577","186","9039","30",
"25-091-21288-00-00","3/31/2002 12:00:00 AM","Charles","579","522","172","9323","31",
"25-091-21288-00-00","2/28/2002 12:00:00 AM","Charles","579","432","128","8785","28",
"25-091-21288-00-00","1/31/2002 12:00:00 AM","Charles","579","655","173","8001","31",
"25-091-21288-00-00","12/31/2001 12:00:00 AM","Charles","579","538","161","7174","25",
"25-091-21288-00-00","11/30/2001 12:00:00 AM","Charles","579","360","187","6397","27",
"25-091-21288-00-00","10/31/2001 12:00:00 AM","Charles","579","366","241","6118","29",
"25-091-21288-00-00","9/30/2001 12:00:00 AM","Charles","579","532","269","5091","29",
"25-091-21288-00-00","8/31/2001 12:00:00 AM","Charles","579","559","288","5138","29",
"25-091-21288-00-00","7/31/2001 12:00:00 AM","Charles","579","808","276","5244","30",
"25-091-21288-00-00","6/30/2001 12:00:00 AM","Charles","579","710","240","6067","30",
"25-091-21288-00-00","5/31/2001 12:00:00 AM","Charles","579","690","179","5581","31",
"25-091-21288-00-00","4/30/2001 12:00:00 AM","Charles","579","774","267","2837","30",
"25-091-21288-00-00","3/31/2001 12:00:00 AM","Charles","579","857","188","4928","31",
"25-091-21288-00-00","2/28/2001 12:00:00 AM","Charles","579","842","202","3891","28",
"25-091-21288-00-00","1/31/2001 12:00:00 AM","Charles","579","1003","150","4218","31",
"25-091-21288-00-00","12/31/2000 12:00:00 AM","Charles","579","826","231","4560","26",
"25-091-21288-00-00","11/30/2000 12:00:00 AM","Charles","579","6","3","19","1",
"25-091-21288-00-00","10/31/2000 12:00:00 AM","Charles","579","693","121","3797","31",
"25-091-21288-00-00","9/30/2000 12:00:00 AM","Charles","579","640","106","4094","29",
"25-091-21288-00-00","8/31/2000 12:00:00 AM","Charles","579","683","119","4319","31",
"25-091-21288-00-00","7/31/2000 12:00:00 AM","Charles","579","751","182","4862","31",
"25-091-21288-00-00","6/30/2000 12:00:00 AM","Charles","579","738","150","4082","29",
"25-091-21288-00-00","5/31/2000 12:00:00 AM","Charles","579","713","129","2985","31",
"25-091-21288-00-00","4/30/2000 12:00:00 AM","Charles","579","509","56","2394","30",
"25-091-21288-00-00","3/31/2000 12:00:00 AM","Charles","579","740","161","2732","31",
"25-091-21288-00-00","2/29/2000 12:00:00 AM","Charles","579","772","130","2852","29",
"25-091-21288-00-00","1/31/2000 12:00:00 AM","Charles","579","838","134","3388","31",
"25-091-21288-00-00","12/31/1999 12:00:00 AM","Charles","579","732","45","3855","31",
"25-091-21288-00-00","11/30/1999 12:00:00 AM","Charles","579","733","26","2617","26",
"25-091-21288-00-00","10/31/1999 12:00:00 AM","Charles","579","448","17","1340","17",
"25-091-21288-00-00","9/30/1999 12:00:00 AM","Charles","579","717","28","1886","28",
"25-091-21288-00-00","8/31/1999 12:00:00 AM","Charles","579","667","31","2044","31",
"25-091-21288-00-00","7/31/1999 12:00:00 AM","Charles","579","596","26","1727","26",
"25-091-21288-00-00","6/30/1999 12:00:00 AM","Charles","579","623","41","1776","30",
"25-091-21288-00-00","5/31/1999 12:00:00 AM","Charles","579","711","31","1643","31",
"25-091-21288-00-00","4/30/1999 12:00:00 AM","Charles","579","501","56","1583","22",
"25-091-21288-00-00","3/31/1999 12:00:00 AM","Charles","579","0","0","0","0",
"25-091-21288-00-00","2/28/1999 12:00:00 AM","Charles","579","537","100","1388","25",
"25-091-21288-00-00","1/31/1999 12:00:00 AM","Charles","579","632","57","1411","31",
"25-091-21288-00-00","12/31/1998 12:00:00 AM","Charles","579","632","134","1005","31",
"25-091-21288-00-00","11/30/1998 12:00:00 AM","Charles","579","620","141","1015","30",
"25-091-21288-00-00","10/31/1998 12:00:00 AM","Charles","579","681","69","1226","31",
"25-091-21288-00-00","9/30/1998 12:00:00 AM","Charles","579","664","86","1042","29",
"25-091-21288-00-00","8/31/1998 12:00:00 AM","Charles","579","662","134","1004","31",
"25-091-21288-00-00","7/31/1998 12:00:00 AM","Charles","579","664","133","1417","31",
"25-091-21288-00-00","6/30/1998 12:00:00 AM","Charles","579","787","141","2164","30",
"25-091-21288-00-00","5/31/1998 12:00:00 AM","Charles","579","640","116","1722","27",
"25-091-21288-00-00","4/30/1998 12:00:00 AM","Charles","579","739","132","1780","30",
"25-091-21288-00-00","3/31/1998 12:00:00 AM","Charles","579","766","176","2224","27",
"25-091-21288-00-00","2/28/1998 12:00:00 AM","Charles","579","582","117","1546","24",
"25-091-21288-00-00","1/31/1998 12:00:00 AM","Charles","579","766","96","3551","31",
"25-091-21288-00-00","12/31/1997 12:00:00 AM","Charles","579","750","158","3551","31",
"25-091-21288-00-00","11/30/1997 12:00:00 AM","Charles","579","741","72","2699","30",
"25-091-21288-00-00","10/31/1997 12:00:00 AM","Charles","579","749","185","3203","31",
"25-091-21288-00-00","9/30/1997 12:00:00 AM","Charles","579","746","153","2649","30",
"25-091-21288-00-00","8/31/1997 12:00:00 AM","Charles","579","788","203","3412","31",
"25-091-21288-00-00","7/31/1997 12:00:00 AM","Charles","579","802","177","2966","31",
"25-091-21288-00-00","6/30/1997 12:00:00 AM","Charles","579","740","159","1836","30",
"25-091-21288-00-00","5/31/1997 12:00:00 AM","Charles","579","878","238","1079","31",
"25-091-21288-00-00","4/30/1997 12:00:00 AM","Charles","579","868","187","2324","30",
"25-091-21288-00-00","3/31/1997 12:00:00 AM","Charles","579","939","187","3077","31",
"25-091-21288-00-00","2/28/1997 12:00:00 AM","Charles","579","910","165","3037","28",
"25-091-21288-00-00","1/31/1997 12:00:00 AM","Charles","579","748","131","1860","30",
"25-091-21288-00-00","12/31/1996 12:00:00 AM","Charles","579","845","138","2386","31",
"25-091-21288-00-00","11/30/1996 12:00:00 AM","Charles","579","644","126","2598","30",
"25-091-21288-00-00","10/31/1996 12:00:00 AM","Charles","579","944","152","2776","31",
"25-091-21288-00-00","9/30/1996 12:00:00 AM","Charles","579","865","166","2553","30",
"25-091-21288-00-00","8/31/1996 12:00:00 AM","Charles","579","816","172","2652","31",
"25-091-21288-00-00","7/31/1996 12:00:00 AM","Charles","579","839","169","2660","31",
"25-091-21288-00-00","6/30/1996 12:00:00 AM","Charles","579","786","190","2791","30",
"25-091-21288-00-00","5/31/1996 12:00:00 AM","Charles","579","932","226","3053","31",
"25-091-21288-00-00","4/30/1996 12:00:00 AM","Charles","579","958","188","3870","30",
"25-091-21288-00-00","3/31/1996 12:00:00 AM","Charles","579","1014","178","3005","31",
"25-091-21288-00-00","2/29/1996 12:00:00 AM","Charles","579","1054","217","2142","29",
"25-091-21288-00-00","1/31/1996 12:00:00 AM","Charles","579","1152","180","2150","31",
"25-091-21288-00-00","12/31/1995 12:00:00 AM","Charles","579","1182","208","2202","31",
"25-091-21288-00-00","11/30/1995 12:00:00 AM","Charles","579","1206","210","2348","30",
"25-091-21288-00-00","10/31/1995 12:00:00 AM","Charles","579","1351","173","2715","31",
"25-091-21288-00-00","9/30/1995 12:00:00 AM","Charles","579","1206","223","2274","27",
"25-091-21288-00-00","8/31/1995 12:00:00 AM","Charles","579","1460","230","2412","31",
"25-091-21288-00-00","7/31/1995 12:00:00 AM","Charles","579","1460","180","2412","31",
"25-091-21288-00-00","6/30/1995 12:00:00 AM","Charles","579","1402","234","2420","30",
"25-091-21288-00-00","5/31/1995 12:00:00 AM","Charles","579","1482","155","3292","31",
"25-091-21288-00-00","4/30/1995 12:00:00 AM","Charles","579","1451","304","3023","30",
"25-091-21288-00-00","3/31/1995 12:00:00 AM","Charles","579","1657","282","3120","31",
"25-091-21288-00-00","2/28/1995 12:00:00 AM","Charles","579","1500","347","3417","28",
"25-091-21288-00-00","1/31/1995 12:00:00 AM","Charles","579","1765","267","3910","31",
"25-091-21288-00-00","12/31/1994 12:00:00 AM","Charles","579","1808","437","3721","31",
"25-091-21288-00-00","11/30/1994 12:00:00 AM","Charles","579","1791","345","3791","30",
"25-091-21288-00-00","10/31/1994 12:00:00 AM","Charles","579","1944","602","4160","31",
"25-091-21288-00-00","9/30/1994 12:00:00 AM","Charles","579","1967","600","3815","30",
"25-091-21288-00-00","8/31/1994 12:00:00 AM","Charles","579","2114","645","3810","31",
"25-091-21288-00-00","7/31/1994 12:00:00 AM","Charles","579","2090","607","3617","31",
"25-091-21288-00-00","6/30/1994 12:00:00 AM","Charles","579","728","188","1500","20",
"25-091-21288-00-00","5/31/1994 12:00:00 AM","Charles","579","1363","266","2154","31",
"25-091-21288-00-00","4/30/1994 12:00:00 AM","Charles","579","1643","16","2899","28",
"25-091-21288-00-00","3/31/1994 12:00:00 AM","Charles","579","1358","275","2830","22",
"25-091-21288-00-00","2/28/1994 12:00:00 AM","Charles","579","1682","312","3307","28",
"25-091-21288-00-00","1/31/1994 12:00:00 AM","Charles","579","1819","361","3209","31",
"25-091-21288-00-00","12/31/1993 12:00:00 AM","Charles","579","1720","288","3368","31",
"25-091-21288-00-00","11/30/1993 12:00:00 AM","Charles","579","1777","342","3574","29",
"25-091-21288-00-00","10/31/1993 12:00:00 AM","Charles","579","1789","506","3683","26",
"25-091-21288-00-00","9/30/1993 12:00:00 AM","Charles","579","1869","476","4472","29",
"25-091-21288-00-00","8/31/1993 12:00:00 AM","Charles","579","1639","348","3206","31",
"25-091-21288-00-00","7/31/1993 12:00:00 AM","Charles","579","1766","537","3178","31",
"25-091-21288-00-00","6/30/1993 12:00:00 AM","Charles","579","1977","655","3437","30",
"25-091-21288-00-00","5/31/1993 12:00:00 AM","Charles","579","2135","676","3438","31",
"25-091-21288-00-00","4/30/1993 12:00:00 AM","Charles","579","2213","709","4133","30",
"25-091-21288-00-00","3/31/1993 12:00:00 AM","Charles","579","2329","553","4392","30",
"25-091-21288-00-00","2/28/1993 12:00:00 AM","Charles","579","1860","715","1810","28",
"25-091-21288-00-00","1/31/1993 12:00:00 AM","Charles","579","2004","347","2369","31",
"25-091-21288-00-00","12/31/1992 12:00:00 AM","Charles","579","1936","246","2481","31",
"25-091-21288-00-00","11/30/1992 12:00:00 AM","Charles","579","2228","383","1676","30",
"25-091-21288-00-00","10/31/1992 12:00:00 AM","Charles","579","2356","716","2427","31",
"25-091-21288-00-00","9/30/1992 12:00:00 AM","Charles","579","2450","626","1878","30",
"25-091-21288-00-00","8/31/1992 12:00:00 AM","Charles","579","2278","550","1483","31",
"25-091-21288-00-00","7/31/1992 12:00:00 AM","Charles","579","2277","652","1488","31",
"25-091-21288-00-00","6/30/1992 12:00:00 AM","Charles","579","2303","527","665","30",
"25-091-21288-00-00","5/31/1992 12:00:00 AM","Charles","579","2060","495","602","31",
"25-091-21288-00-00","4/30/1992 12:00:00 AM","Charles","579","2130","499","780","30",
"25-091-21288-00-00","3/31/1992 12:00:00 AM","Charles","579","2004","631","108","27",
"25-091-21288-00-00","2/29/1992 12:00:00 AM","Charles","579","2001","458","116","29",
"25-091-21288-00-00","1/31/1992 12:00:00 AM","Charles","579","2147","184","286","31",
"25-091-21288-00-00","12/31/1991 12:00:00 AM","Charles","579","2002","81","1742","31",
"25-091-21288-00-00","11/30/1991 12:00:00 AM","Charles","579","1441","60","1268","23",
"25-091-21288-00-00","10/31/1991 12:00:00 AM","Charles","579","1684","73","1061","28",
"25-091-21288-00-00","9/30/1991 12:00:00 AM","Charles","579","1836","73","1102","28",
"25-091-21288-00-00","8/31/1991 12:00:00 AM","Charles","579","2073","81","2144","31",
"25-091-21288-00-00","7/31/1991 12:00:00 AM","Charles","579","2148","81","1482","31",
"25-091-21288-00-00","6/30/1991 12:00:00 AM","Charles","579","2199","78","1517","30",
"25-091-21288-00-00","5/31/1991 12:00:00 AM","Charles","579","2387","81","1647","31",
"25-091-21288-00-00","4/30/1991 12:00:00 AM","Charles","579","1606","78","1108","30",
"25-091-21288-00-00","3/31/1991 12:00:00 AM","Charles","579","2095","81","1697","31",
"25-091-21288-00-00","2/28/1991 12:00:00 AM","Charles","579","1957","131","1585","28",
"25-091-21288-00-00","1/31/1991 12:00:00 AM","Charles","579","2291","81","1856","31",
"25-091-21288-00-00","12/31/1990 12:00:00 AM","Charles","579","2352","81","1905","31",
"25-091-21288-00-00","11/30/1990 12:00:00 AM","Charles","579","1989","105","1611","30",
"25-091-21288-00-00","10/31/1990 12:00:00 AM","Charles","579","1505","186","1671","31",
"25-091-21288-00-00","9/30/1990 12:00:00 AM","Charles","579","1507","236","1673","30",
"25-091-21288-00-00","8/31/1990 12:00:00 AM","Charles","579","1592","176","1767","31",
"25-091-21288-00-00","7/31/1990 12:00:00 AM","Charles","579","1920","302","749","31",
"25-091-21288-00-00","6/30/1990 12:00:00 AM","Charles","579","1683","238","1245","29",
"25-091-21288-00-00","5/31/1990 12:00:00 AM","Charles","579","1347","188","1347","30",
"25-091-21288-00-00","4/30/1990 12:00:00 AM","Charles","579","1269","171","1650","26",
"25-091-21288-00-00","3/31/1990 12:00:00 AM","Charles","579","1565","253","2050","31",
"25-091-21288-00-00","2/28/1990 12:00:00 AM","Charles","579","1359","227","1780","28",
"25-091-21288-00-00","1/31/1990 12:00:00 AM","Charles","579","1550","226","2031","31",
"25-091-21288-00-00","12/31/1989 12:00:00 AM","Charles","579","2327","388","1001","31",
"25-091-21288-00-00","11/30/1989 12:00:00 AM","Charles","579","2337","369","1005","30",
"25-091-21288-00-00","10/31/1989 12:00:00 AM","Charles","579","2544","278","1425","31",
"25-091-21288-00-00","9/30/1989 12:00:00 AM","Charles","579","2414","78","1352","30",
"25-091-21288-00-00","8/31/1989 12:00:00 AM","Charles","579","2089","201","1170","31",
"25-091-21288-00-00","7/31/1989 12:00:00 AM","Charles","579","2388","308","1337","31",
"25-091-21288-00-00","6/30/1989 12:00:00 AM","Charles","579","1950","281","878","30",
"25-091-21288-00-00","5/31/1989 12:00:00 AM","Charles","579","1789","334","805","27",
"25-091-21288-00-00","4/30/1989 12:00:00 AM","Charles","579","2008","372","1968","30",
"25-091-21288-00-00","3/31/1989 12:00:00 AM","Charles","579","1848","418","277","29",
"25-091-21288-00-00","2/28/1989 12:00:00 AM","Charles","579","1741","288","317","28",
"25-091-21288-00-00","1/31/1989 12:00:00 AM","Charles","579","1221","223","183","31",
"25-091-21288-00-00","12/31/1988 12:00:00 AM","Charles","579","1226","209","0","30",
"25-091-21288-00-00","11/30/1988 12:00:00 AM","Charles","579","1595","178","0","29",
"25-091-21288-00-00","10/31/1988 12:00:00 AM","Charles","579","1689","70","493","27",
"25-091-21288-00-00","9/30/1988 12:00:00 AM","Charles","579","1425","118","66","27",
"25-091-21288-00-00","8/31/1988 12:00:00 AM","Charles","579","1700","104","78","31",
"25-091-21288-00-00","7/31/1988 12:00:00 AM","Charles","579","1507","88","92","29",
"25-091-21288-00-00","6/30/1988 12:00:00 AM","Charles","579","1669","137","97","30",
"25-091-21288-00-00","5/31/1988 12:00:00 AM","Charles","579","1362","135","71","30",
"25-091-21288-00-00","4/30/1988 12:00:00 AM","Charles","579","1440","161","97","30",
"25-091-21288-00-00","3/31/1988 12:00:00 AM","Charles","579","1574","202","77","31",
"25-091-21288-00-00","2/29/1988 12:00:00 AM","Charles","579","744","131","62","22",
"25-091-21288-00-00","1/31/1988 12:00:00 AM","Charles","579","1435","225","72","31",
"25-091-21288-00-00","12/31/1987 12:00:00 AM","Charles","579","1624","299","61","31",
"25-091-21288-00-00","11/30/1987 12:00:00 AM","Charles","579","1686","240","66","30",
"25-091-21288-00-00","10/31/1987 12:00:00 AM","Charles","579","1715","214","59","31",
"25-091-21288-00-00","9/30/1987 12:00:00 AM","Charles","579","1612","150","64","30",
"25-091-21288-00-00","8/31/1987 12:00:00 AM","Charles","579","1579","179","78","31",
"25-091-21288-00-00","7/31/1987 12:00:00 AM","Charles","579","1627","162","86","31",
"25-091-21288-00-00","6/30/1987 12:00:00 AM","Charles","579","1610","98","62","30",
"25-091-21288-00-00","5/31/1987 12:00:00 AM","Charles","579","1748","207","66","31",
"25-091-21288-00-00","4/30/1987 12:00:00 AM","Charles","579","1678","121","71","30",
"25-091-21288-00-00","3/31/1987 12:00:00 AM","Charles","579","1815","91","78","31",
"25-091-21288-00-00","2/28/1987 12:00:00 AM","Charles","579","1563","114","54","28",
"25-091-21288-00-00","1/31/1987 12:00:00 AM","Charles","579","1792","425","78","31",
"25-091-21288-00-00","12/31/1986 12:00:00 AM","Charles","579","1833","527","51","31",
"25-091-21288-00-00","11/30/1986 12:00:00 AM","Charles","579","1765","549","30","30",
"25-091-21288-00-00","10/31/1986 12:00:00 AM","Charles","579","1637","490","88","27",
"25-091-21288-00-00","9/30/1986 12:00:00 AM","Charles","579","1415","431","88","30",
"25-091-21288-00-00","8/31/1986 12:00:00 AM","Charles","579","1270","299","26","26",
"25-091-21288-00-00","7/31/1986 12:00:00 AM","Charles","579","968","218","19","25",
"25-091-21288-00-00","6/30/1986 12:00:00 AM","Charles","579","1269","296","26","30",
"25-091-21288-00-00","5/31/1986 12:00:00 AM","Charles","579","1350","317","27","31",
"25-091-21288-00-00","4/30/1986 12:00:00 AM","Charles","579","1263","296","25","30",
"25-091-21288-00-00","3/31/1986 12:00:00 AM","Charles","579","1371","293","28","31",
"25-091-21288-00-00","2/28/1986 12:00:00 AM","Charles","579","1257","323","25","28",
"25-091-21288-00-00","1/31/1986 12:00:00 AM","Charles","579","1452","310","29","31",

