"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25083215810000","MorningStar Operating LLC","Dynneson  5-1","Oil","Producing","Richland","Brorson","23N-58E","5",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-083-21581-00-00","7/31/2025 12:00:00 AM","Stonewall, Red River","582","0","9","0","1",
"25-083-21581-00-00","5/31/2025 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","4/30/2025 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","3/31/2025 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","2/28/2025 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","1/31/2025 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","12/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","11/30/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","10/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","9/30/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","8/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","7/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","6/30/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","5/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","4/30/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","3/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","2/29/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","1/31/2024 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","12/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","11/30/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","10/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","9/30/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","8/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","7/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","6/30/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","5/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","4/30/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","3/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","2/28/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","1/31/2023 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","12/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","11/30/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","10/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","9/30/2022 12:00:00 AM","Stonewall, Red River","582","0","65","0","7",
"25-083-21581-00-00","8/31/2022 12:00:00 AM","Stonewall, Red River","582","114","280","0","30",
"25-083-21581-00-00","7/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","6/30/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","5/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","4/30/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","3/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","2/28/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","1/31/2022 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","12/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","11/30/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","10/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","9/30/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","8/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","7/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","6/30/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","5/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","4/30/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","3/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","2/28/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","1/31/2021 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","12/31/2020 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
"25-083-21581-00-00","11/30/2020 12:00:00 AM","Stonewall, Red River","582","0","0","0","0",
