well_name,x,y,cluster,prob
25-009-05057-00-00,7.8033633,8.803291,-1,0.0
25-073-05237-00-00,1.6743672,8.926707,2,1.0
25-101-10310-00-00,7.318013,4.868796,0,1.0
25-069-21072-00-00,3.4705687,10.277508,2,1.0
25-101-24220-00-00,6.32094,8.590764,-1,0.0
25-101-09914-00-00,1.09254,10.3453865,2,1.0
25-101-23170-00-00,6.6020074,8.489908,-1,0.0
25-065-21013-00-00,0.9893274,10.029767,2,1.0
25-009-05004-00-00,8.369597,10.093815,4,1.0
25-025-21597-00-00,2.1414785,9.722396,2,0.9698099063401571
25-073-21552-00-00,7.087039,7.789971,3,1.0
25-009-21119-00-00,5.8840437,8.008748,-1,0.0
25-085-21733-00-00,2.8754153,7.9765124,2,1.0
25-025-21420-00-00,2.7782102,8.727185,-1,0.0
25-083-22267-00-00,6.2176294,7.9469132,3,0.5692171067238957
25-085-21256-00-00,3.3325198,10.3264065,2,1.0
25-065-21035-00-00,1.7596155,9.091379,2,1.0
25-083-22421-00-00,3.785785,8.021214,2,1.0
25-083-22495-00-00,6.913594,7.744551,3,1.0
25-083-22461-00-00,6.7267203,7.7609296,3,1.0
25-055-21070-00-00,2.2500367,8.573178,2,0.9588624894933208
25-085-21105-00-00,2.2276826,9.387623,2,1.0
25-083-23143-00-00,3.9534633,7.9724436,2,1.0
25-101-06433-00-00,5.8119345,4.7419853,0,1.0
25-085-21476-00-00,3.10222,9.971782,2,1.0
25-101-09943-00-00,3.686136,7.9453754,2,1.0
25-035-21166-00-00,3.9889774,7.7179437,2,1.0
25-025-21360-00-00,4.089014,10.218721,-1,0.0
25-101-22643-00-00,3.4806046,7.1908903,-1,0.0
25-065-21192-00-00,7.367447,4.849682,0,1.0
25-083-22344-00-00,7.2439137,6.397795,0,0.8310337446070224
25-101-09902-00-00,2.1730032,8.129059,-1,0.0
25-101-22413-00-00,0.93143266,9.709803,2,1.0
25-083-22914-00-00,4.1542163,7.8022537,2,1.0
25-083-22523-00-00,7.3783956,6.4278407,0,0.86270172314174
25-003-05069-00-00,1.5403986,8.403812,-1,0.0
25-101-60048-00-00,8.226865,9.98851,4,1.0
25-083-22159-00-00,7.355285,7.894854,3,0.5957834361648203
25-075-22115-00-00,2.098195,8.687025,2,1.0
25-035-06818-00-00,8.02391,9.866798,4,0.9658656908688275
25-101-22339-00-00,3.2385113,9.980135,2,1.0
25-085-21806-00-00,3.3731518,7.8580337,2,0.9721111172644079
25-085-21810-00-00,3.6233642,8.021085,2,1.0
25-085-05104-00-00,7.743355,8.115408,-1,0.0
25-101-06113-00-00,4.5837393,9.563031,-1,0.0
25-073-21052-00-00,6.554876,4.788485,0,1.0
25-009-21257-00-00,6.992177,4.606191,0,1.0
25-101-06069-00-00,6.2219753,5.387171,0,1.0
25-025-21831-00-00,4.475647,6.5395083,1,0.7245606735045368
25-101-06692-00-00,7.6650743,5.4400353,0,1.0
25-083-22287-00-00,5.120111,7.5586033,2,0.8285288249045355
25-069-21025-00-00,1.0109737,10.263365,2,1.0
25-009-21013-00-00,2.410441,9.815782,2,1.0
25-101-21749-00-00,8.436689,9.223101,4,0.8766128676547411
25-091-21222-00-00,2.9028316,9.708725,2,1.0
25-035-06567-00-00,7.8062496,5.5353966,0,1.0
25-025-22237-00-00,2.9829965,10.054158,2,1.0
25-085-05163-00-00,7.9057612,5.6054907,0,1.0
25-085-21240-00-00,3.4814162,9.749503,2,0.9122505253641452
25-083-23227-00-00,6.761461,8.519334,3,0.6573779302407403
25-009-60035-00-00,7.7340183,9.443927,4,0.7778366320444816
25-083-21502-00-00,1.7666515,10.005595,2,0.8312420218585448
25-035-60013-00-00,7.757387,7.9692974,-1,0.0
25-091-21739-00-00,3.5097418,7.6888976,2,1.0
25-101-10152-00-00,2.6365852,8.321389,2,1.0
25-073-05175-00-00,3.5879557,10.502633,2,1.0
25-035-07212-00-00,4.647494,6.134897,1,1.0
25-083-22184-00-00,5.8867044,7.5700426,3,0.8252410396596407
25-009-21227-00-00,7.782342,8.399929,3,0.565174284312115
25-091-21763-00-00,3.3799932,8.162589,2,1.0
25-101-07534-00-00,7.2441897,6.917814,-1,0.0
25-005-23805-00-00,1.7015306,8.60051,2,1.0
25-025-21021-00-00,7.494527,4.9350114,0,1.0
25-083-22879-00-00,3.989123,7.6418924,2,0.9966161386086358
25-087-21261-00-00,4.247679,5.786545,1,0.90979435649578
25-009-05361-00-00,8.110656,10.130235,4,1.0
25-101-60047-00-00,7.9610763,10.030247,4,1.0
25-055-21100-00-00,1.1801829,10.012763,2,1.0
25-025-21694-00-00,4.4119635,8.816023,-1,0.0
25-101-06409-00-00,3.9354458,5.9455934,1,1.0
25-035-06826-00-00,7.8570213,10.069487,4,1.0
25-101-07609-00-00,7.165747,7.241026,3,0.6139839296934008
25-025-21519-00-00,2.3598485,8.146542,2,1.0
25-101-60140-00-00,8.315872,9.27912,4,0.8766128676547411
25-101-07518-00-00,7.934019,9.925442,4,1.0
25-083-22632-00-00,6.690793,7.8779387,3,0.9361969890864005
25-099-21060-00-00,6.3419833,6.587749,-1,0.0
25-025-21278-00-00,3.911585,8.531445,2,0.8506761012090838
25-087-21050-00-00,6.016036,5.147268,0,1.0
25-083-22263-00-00,6.6007676,7.7529435,3,1.0
25-035-08690-00-00,4.3733726,8.405222,-1,0.0
25-085-21640-00-00,7.6406603,8.902634,3,0.7244554985318337
25-075-21299-00-00,1.0999578,9.424576,2,0.9607389297819554
25-083-22416-00-00,7.0542917,6.5807085,-1,0.0
25-083-22395-00-00,6.534369,7.5763283,3,0.9738021885602706
25-085-21814-00-00,5.1498866,7.881461,2,0.8420195387557335
25-025-22338-00-00,1.7487731,10.005615,-1,0.0
25-083-21016-00-00,6.609768,7.0867095,-1,0.0
25-073-05246-00-00,0.66788185,10.018227,2,1.0
25-085-21516-00-00,4.8684616,5.9234953,1,1.0
25-085-05041-00-00,1.3438107,9.201001,2,1.0
25-091-21604-00-00,2.4229262,9.781748,2,1.0
25-075-21161-00-00,2.1872742,8.605917,2,1.0
25-083-23267-00-00,7.296564,9.196807,-1,0.0
25-087-05295-00-00,6.6313066,4.617748,0,0.9635047785627797
25-073-05163-00-00,4.2499456,6.2391577,1,0.9101042677162773
25-101-09866-00-00,7.232968,4.6698694,0,1.0
25-083-22290-00-00,6.7564645,7.6554623,3,1.0
25-073-05573-00-00,2.0640888,9.016864,2,0.8526632109710471
25-083-22627-00-00,6.6154203,7.6542287,3,1.0
25-083-21368-00-00,3.471105,7.9724507,2,1.0
25-083-23128-00-00,7.356584,9.092227,3,0.653131006951586
25-105-21490-00-00,5.192082,5.940499,-1,0.0
25-091-21792-00-00,0.8000414,9.810595,2,1.0
25-035-21153-00-00,1.8688776,8.271593,2,0.9796231691212213
25-035-06839-00-00,7.3148923,8.025342,3,0.7011361578909325
25-083-21820-00-00,4.322473,8.271141,2,1.0
25-087-05289-00-00,0.8373345,9.793515,2,1.0
25-075-21141-00-00,1.7076874,8.841246,2,1.0
25-035-21031-00-00,0.852959,10.153316,2,1.0
25-025-21768-00-00,4.1353674,8.30165,2,1.0
25-065-05162-00-00,1.0758878,9.861597,2,1.0
25-035-05806-00-00,2.6965048,8.165172,2,1.0
25-083-21013-00-00,7.576717,5.520637,0,1.0
25-085-21795-00-00,3.270249,7.9371557,2,0.8661863127817578
25-099-21223-00-00,8.155002,9.715612,4,0.8645366102783588
25-051-05253-00-00,8.312819,10.152904,4,1.0
25-073-05280-00-00,3.41383,10.355795,2,1.0
25-083-22640-00-00,5.9541273,7.852434,3,0.680767746286701
25-109-21031-00-00,1.3157215,10.237261,2,0.924927046402157
25-101-06298-00-00,3.805098,6.4926553,1,1.0
25-091-21349-00-00,1.2550975,10.140017,2,1.0
25-025-22335-00-00,2.330785,9.990889,2,0.8419352735030557
25-073-05209-00-00,2.8751104,10.347886,-1,0.0
25-083-23174-00-00,3.650733,7.6790595,2,1.0
25-101-05376-00-00,1.8885573,8.465449,2,1.0
25-021-05137-00-00,6.5841703,7.0566087,-1,0.0
25-101-09905-00-00,0.9368378,9.1024685,-1,0.0
25-009-05372-00-00,1.8210145,8.37492,2,1.0
25-085-21316-00-00,8.2413225,10.13959,4,1.0
25-091-21254-00-00,8.5953245,9.596624,-1,0.0
25-085-21713-00-00,3.9104621,9.160983,-1,0.0
25-051-21465-00-00,7.2755337,8.412329,3,0.8656908809710193
25-073-05198-00-00,3.6510968,10.45986,2,0.893913025966368
25-075-21340-00-00,1.5756261,8.548483,2,1.0
25-083-23008-00-00,7.443968,8.730419,3,0.6846167232209459
25-083-21693-00-00,2.4886312,9.408888,2,0.8761061415578595
25-091-21516-00-00,4.1062016,6.530638,1,1.0
25-025-22198-00-00,2.501744,9.922395,2,0.9489207763394333
25-101-09901-00-00,4.5177417,7.41237,-1,0.0
25-087-21750-00-00,6.9335475,4.910697,0,1.0
25-083-22532-00-00,6.2105393,7.6515565,3,0.8627775361371571
25-083-21849-00-00,4.125319,9.710638,-1,0.0
25-055-21124-00-00,2.7921488,8.971244,-1,0.0
25-091-05182-00-00,4.5084887,9.5054865,-1,0.0
25-083-23425-00-00,4.788283,5.998487,1,1.0
25-083-22394-00-00,6.574581,7.6385036,3,1.0
25-005-05156-00-00,1.5667225,9.4531765,2,1.0
25-099-05414-00-00,8.266626,10.115753,4,1.0
25-101-06864-00-00,3.997997,8.829109,-1,0.0
25-065-21494-00-00,2.215002,8.312603,2,1.0
25-101-24206-00-00,8.604355,9.801012,4,0.8769877817035329
25-073-05191-00-00,2.0514607,9.087271,2,0.8949175932687236
25-083-21141-00-00,5.2427106,6.579738,-1,0.0
25-101-22581-00-00,7.9219394,10.028772,4,1.0
25-025-23091-00-00,6.1915565,4.804503,0,1.0
25-101-09962-00-00,4.314555,7.3389125,-1,0.0
25-051-21343-00-00,8.163695,10.254869,4,0.8949710594725923
25-083-23401-00-00,4.7164574,5.9190407,1,1.0
25-083-23118-00-00,8.089593,9.501171,4,0.9299093123991067
25-101-09867-00-00,5.567457,5.16949,0,0.7837636491247767
25-035-21177-00-00,3.5453568,10.523285,2,1.0
25-101-06118-00-00,4.260648,8.698661,-1,0.0
25-025-21543-00-00,6.4937596,4.7164707,0,1.0
25-099-05311-00-00,0.8608534,10.277601,2,1.0
25-035-05717-00-00,8.150484,10.133946,4,1.0
25-101-07619-00-00,7.7344165,9.514246,4,0.9299093123991067
25-025-23080-00-00,2.7339373,9.179156,2,0.9543168445708153
25-083-21648-00-00,7.4093657,9.3552885,-1,0.0
25-101-06009-00-00,6.490438,9.147882,-1,0.0
25-101-09865-00-00,5.686892,5.077228,0,1.0
25-085-60004-00-00,1.9412197,8.675858,2,1.0
25-083-21222-00-00,1.9576972,9.654336,2,1.0
25-099-21277-00-00,7.5344977,8.93681,3,0.7244554985318337
25-101-05736-00-00,3.3711722,9.896739,2,1.0
25-083-21567-00-00,2.7474155,8.117235,2,1.0
25-009-21224-00-00,8.358252,9.906009,4,0.9001962853340075
25-101-05891-00-00,8.075961,9.576515,4,0.9299093123991067
25-083-21101-00-00,3.5592659,10.138404,2,1.0
25-083-22001-00-00,6.940624,7.6049695,3,0.8307584580265996
25-091-21267-00-00,1.9798886,8.539397,2,1.0
25-065-21006-00-00,0.83356273,10.164085,2,1.0
25-085-21624-00-00,7.723094,9.674697,4,0.7762945329051782
25-101-10217-00-00,5.742774,6.3831224,-1,0.0
25-083-21302-00-00,2.039465,9.345927,2,1.0
25-009-05059-00-00,7.659761,8.978255,3,0.7244554985318337
25-085-21129-00-00,1.0560751,10.1546755,2,1.0
25-101-09885-00-00,7.182138,4.6847167,0,1.0
25-101-09938-00-00,0.81871885,9.214514,-1,0.0
25-101-09921-00-00,0.8558765,9.496046,2,0.8265011372420122
25-025-21587-00-00,6.0946994,5.676204,0,0.9267283023885047
25-083-21018-00-00,2.2871652,9.628923,2,0.9541015330656999
25-085-21774-00-00,2.7690134,7.939445,2,0.9674806668838679
25-101-05764-00-00,3.9633925,9.293393,-1,0.0
25-083-21883-00-00,6.874654,7.353812,3,0.6139143348803008
25-083-23106-00-00,5.7716465,8.280012,-1,0.0
25-085-21375-00-00,2.2491987,10.031684,-1,0.0
25-101-05710-00-00,8.090735,5.796014,0,1.0
25-021-21131-00-00,1.9478542,9.539808,2,1.0
25-087-05135-00-00,7.0050635,8.319049,3,0.829730035766518
25-025-21761-00-00,5.7039433,7.5974407,3,0.837523036716381
25-091-21942-00-00,8.179294,9.958486,4,1.0
25-009-21050-00-00,6.326379,4.8623424,0,1.0
25-091-21724-00-00,7.3024144,6.832312,-1,0.0
25-075-21130-00-00,1.546046,9.524752,2,1.0
25-083-22549-00-00,6.2389307,7.2229304,-1,0.0
25-101-22543-00-00,3.9946194,7.0317736,-1,0.0
25-073-05080-00-00,2.0058265,9.048571,2,0.9222416194621585
25-087-21305-00-00,4.5886655,6.088063,1,1.0
25-101-22356-00-00,7.858452,5.513527,0,1.0
25-025-22202-00-00,3.0754688,9.437462,2,0.8387954297941314
25-083-21814-00-00,2.868585,8.637791,-1,0.0
25-101-05779-00-00,3.9225466,9.392324,-1,0.0
25-101-22893-00-00,7.438606,9.067895,3,0.6465775676435486
25-075-21133-00-00,1.3062688,9.347125,2,1.0
25-073-05323-00-00,3.6615126,9.830002,2,0.9254295428418302
25-085-21809-00-00,3.6827574,8.414997,2,0.9108532471799881
25-083-21756-00-00,4.632028,6.170276,1,1.0
25-101-22415-00-00,7.318827,7.402598,3,0.5553762576558985
25-083-21031-00-00,4.2236686,8.278234,2,1.0
25-083-21656-00-00,2.8735065,9.792932,2,0.9673437170451656
25-065-21774-00-00,7.8249035,8.538797,-1,0.0
25-065-21093-00-00,3.8987188,6.0746226,1,1.0
25-101-22191-00-00,7.81182,8.310588,3,0.6475686092636272
25-009-21002-00-00,7.3864346,8.218325,3,0.749664372765689
25-025-21554-00-00,5.58662,7.559411,3,0.8036888783110718
25-083-22874-00-00,5.6218333,7.81493,3,0.5981905060000515
25-101-22522-00-00,3.8729448,9.474026,-1,0.0
25-025-21722-00-00,6.2485557,8.855335,-1,0.0
25-055-05111-00-00,6.2079782,4.9072676,0,1.0
25-091-21945-00-00,3.7586458,7.9165626,2,1.0
25-101-09890-00-00,5.46874,5.341186,-1,0.0
25-073-21225-00-00,2.8967009,10.378402,-1,0.0
25-099-21123-00-00,3.4098291,10.291294,2,1.0
25-025-21472-00-00,5.7326517,7.6738987,3,0.837523036716381
25-035-06741-00-00,1.7749707,9.62026,2,1.0
25-085-21940-00-00,3.816216,7.7197328,2,1.0
25-083-22611-00-00,7.072003,8.209086,3,1.0
25-085-21691-00-00,2.150121,9.940987,2,0.9614184312796119
25-073-05157-00-00,3.6432788,10.49471,2,0.8418302824853293
25-083-23086-00-00,4.528283,7.978255,2,1.0
25-085-21780-00-00,3.728415,7.877656,2,1.0
25-035-06828-00-00,7.9978747,10.093922,4,1.0
25-065-21839-00-00,7.9101267,9.6849575,4,0.8308874153663854
25-075-22078-00-00,2.4635048,8.681143,2,0.9295745724373923
25-091-21844-00-00,3.5358777,8.216946,2,1.0
25-101-60251-00-00,8.110112,5.7639894,0,1.0
25-083-22176-00-00,6.3672123,7.8641834,3,0.795338232440511
25-009-05005-00-00,8.107734,9.316607,4,0.8740147435934524
25-033-21161-00-00,7.291774,4.7258315,0,1.0
25-087-21288-00-00,2.691087,8.322464,2,1.0
25-083-21917-00-00,8.163292,9.01955,-1,0.0
25-083-21597-00-00,1.9125534,9.962958,2,0.9441850204142885
25-083-22978-00-00,5.2045784,7.774052,2,0.8420195387557335
25-083-21051-00-00,7.0181203,8.925741,-1,0.0
25-101-22588-00-00,8.368824,9.2029295,4,0.8766128676547411
25-021-21200-00-00,4.8497224,7.705544,2,0.8420195387557335
25-083-22448-00-00,6.50057,7.5529966,3,0.8746964223378008
25-073-05245-00-00,1.4005166,8.964405,2,0.9334567140294305
25-083-22441-00-00,5.7785935,7.5576487,3,0.837523036716381
25-101-21590-00-00,8.199027,9.302564,4,0.8766128676547411
25-083-22096-00-00,6.700041,7.784591,3,1.0
25-005-23795-00-00,6.314758,8.050955,3,0.5683946731380998
25-101-60255-00-00,8.58187,10.042379,4,0.8156457818645505
25-033-05088-00-00,7.10158,7.788921,3,1.0
25-091-21344-00-00,5.814715,5.6342993,0,0.7671871411210966
25-101-06181-00-00,4.0759454,6.0413523,1,1.0
25-091-21412-00-00,5.8146935,5.6581125,0,0.7441397961708774
25-035-06950-00-00,2.626897,10.009925,-1,0.0
25-101-06442-00-00,4.110049,6.127268,1,0.9947516164176904
25-091-21017-00-00,1.0478173,9.945736,2,1.0
25-083-22002-00-00,7.4277263,8.691105,3,0.6419683398409601
25-009-05408-00-00,1.5563868,9.15437,2,1.0
25-101-10632-00-00,6.4917617,9.133036,-1,0.0
25-035-21916-00-00,1.3612831,9.7251,2,1.0
25-083-23474-00-00,7.176586,5.7685647,0,0.7839236147691603
25-009-21297-00-00,5.789877,6.1379275,-1,0.0
25-035-06762-00-00,1.1633321,9.296115,2,0.8879358917882249
25-101-05824-00-00,7.229383,5.1973886,0,0.8532685636890515
25-083-22873-00-00,5.106945,7.880573,2,0.8420195387557335
25-003-21618-00-00,0.6010909,9.876749,2,1.0
25-085-05168-00-00,0.4662182,9.876826,2,1.0
25-111-21163-00-00,6.9679947,7.4077597,3,0.6420676174078896
25-101-23511-00-00,6.47998,5.8717113,0,0.8856959193956864
25-101-09870-00-00,1.6625718,8.958407,2,1.0
25-083-23356-00-00,2.5428505,8.031838,2,0.9388843263411369
25-091-21198-00-00,3.7978756,6.4575777,1,1.0
25-073-05134-00-00,2.1677666,9.398889,2,1.0
25-025-21292-00-00,2.5494606,9.857852,2,0.9595850011076024
25-083-22238-00-00,6.964172,7.770392,3,1.0
25-083-22805-00-00,2.0031083,9.3034525,2,0.9564144640809978
25-101-10077-00-00,6.4180484,7.799919,3,0.7660679826165121
25-091-21316-00-00,3.1139503,10.264603,2,1.0
25-091-05320-00-00,1.0953846,10.139486,2,1.0
25-091-05170-00-00,3.7984464,6.06479,1,0.9338240635778365
25-083-22767-00-00,7.960583,9.424041,4,0.9299093123991067
25-101-22579-00-00,8.34334,9.849986,4,0.8786786931935253
25-083-22622-00-00,4.519535,7.853305,2,1.0
25-091-21149-00-00,1.8927957,8.796278,2,1.0
25-083-21794-00-00,7.1985126,4.6709237,0,1.0
25-035-21710-00-00,8.37995,10.244694,4,0.9852642752031439
25-065-21758-00-00,7.032119,8.638617,3,0.7054440985546844
25-101-60257-00-00,8.5652275,10.062661,4,0.8313390861697941
25-099-21312-00-00,7.314401,7.995093,3,0.7088781278629939
25-083-22382-00-00,6.7047305,7.0811687,-1,0.0
25-025-21833-00-00,6.683064,5.52374,0,1.0
25-025-22337-00-00,3.52117,10.336583,2,1.0
25-073-05146-00-00,2.9925594,9.746519,2,0.973215531181834
25-101-10073-00-00,2.8844333,8.419207,2,0.9290723652581704
25-083-23392-00-00,3.7239373,7.4801774,-1,0.0
25-083-22319-00-00,5.992609,7.9598684,3,0.6143522735953907
25-065-21112-00-00,0.52536446,9.735521,-1,0.0
25-035-05091-00-00,2.0183654,9.428361,2,1.0
25-083-22034-00-00,6.4982257,7.9058347,3,0.8275818610223338
25-073-05112-00-00,1.2088948,9.600501,2,1.0
25-111-05162-00-00,1.8278495,9.811186,2,1.0
25-083-22406-00-00,6.9018965,7.9690847,3,0.96173801436347
25-025-22328-00-00,3.0043232,9.583908,2,1.0
25-083-21209-00-00,8.082102,8.911138,-1,0.0
25-101-23085-00-00,8.066594,9.385874,4,0.9299093123991067
25-083-21941-00-00,3.4038894,8.774988,-1,0.0
25-101-06310-00-00,7.952817,5.5622544,0,1.0
25-083-22672-00-00,5.1734805,7.6233015,2,0.8420195387557335
25-083-22558-00-00,6.741871,7.108997,-1,0.0
25-079-05013-00-00,4.020649,5.8923507,1,1.0
25-085-05087-00-00,4.4969954,6.076817,1,0.9623215565826717
25-101-21449-00-00,7.7269125,6.01642,0,1.0
25-091-21793-00-00,2.0604897,8.873258,2,1.0
25-083-22471-00-00,6.6642838,7.685998,3,1.0
25-033-21127-00-00,3.807411,8.314773,2,0.9991481280287575
25-025-22261-00-00,2.5394106,8.6911,-1,0.0
25-091-21910-00-00,2.547498,8.240937,2,1.0
25-005-05131-00-00,1.9061606,8.376829,2,1.0
25-073-21462-00-00,6.4586773,7.4339666,3,0.7202170480526408
25-009-21276-00-00,7.1184306,7.0909624,-1,0.0
25-025-21867-00-00,2.1206572,9.215445,2,1.0
25-009-05025-00-00,1.4596443,10.097806,2,0.8644512895267903
25-083-22626-00-00,6.1815076,7.6646347,3,0.9123426973854372
25-083-22837-00-00,6.534957,7.8324747,3,0.9709322563046509
25-025-21841-00-00,6.3949375,5.106641,0,1.0
25-101-10265-00-00,7.595805,6.6245246,-1,0.0
25-083-22435-00-00,6.770798,7.7338514,3,1.0
25-083-22907-00-00,3.9631002,7.8998547,2,1.0
25-083-22024-00-00,7.4226823,8.429212,3,0.7210674511761762
25-009-05015-00-00,6.015878,8.978078,-1,0.0
25-085-05014-00-00,1.6337556,8.755177,2,1.0
25-055-21103-00-00,0.92757934,9.879905,2,1.0
25-085-05025-00-00,1.1561954,10.176751,2,1.0
25-009-05047-00-00,1.6758986,9.091348,2,1.0
25-091-21350-00-00,6.148629,4.640149,0,1.0
25-009-05046-00-00,3.6237316,9.753746,2,0.862166151088183
25-087-21523-00-00,7.2156534,7.4429326,3,0.6341984974637715
25-035-05825-00-00,3.0576591,8.277372,2,0.9206480923671241
25-085-21315-00-00,2.7485363,9.945468,2,1.0
25-083-21703-00-00,5.8283153,7.6410937,3,0.837523036716381
25-085-21950-00-00,4.4138803,7.9298606,2,1.0
25-073-21398-00-00,3.6417053,10.4108925,2,1.0
25-073-05292-00-00,3.5174644,8.385636,2,0.8991128700405122
25-101-06038-00-00,4.287256,8.676932,-1,0.0
25-035-06166-00-00,7.6934233,5.918835,0,1.0
25-105-21270-00-00,5.9655294,4.6849546,0,1.0
25-025-21699-00-00,2.36121,9.3056345,2,1.0
25-083-22092-00-00,6.8911376,7.787052,3,1.0
25-101-22865-00-00,7.0336914,7.848503,3,1.0
25-091-21790-00-00,1.6889673,8.530649,2,1.0
25-101-09941-00-00,5.493204,6.423403,-1,0.0
25-075-21641-00-00,6.6950006,5.0296197,0,1.0
25-083-22692-00-00,6.598634,6.896832,-1,0.0
25-091-05315-00-00,4.187084,6.6867337,1,0.8682567273542013
25-035-21595-00-00,8.34992,10.283448,4,0.9383424816931095
25-091-21689-00-00,3.308291,8.330416,2,0.9098349294707444
25-085-21666-00-00,1.5007334,8.701425,2,0.9629501160773952
25-101-10074-00-00,2.0763395,8.62758,2,1.0
25-087-21069-00-00,7.3147745,4.907869,0,1.0
25-073-21581-00-00,0.5244475,10.041011,2,1.0
25-065-21121-00-00,1.4272268,9.176331,2,1.0
25-101-09915-00-00,3.8042686,5.908805,1,0.9467607782517883
25-083-22932-00-00,4.0248985,6.979912,-1,0.0
25-087-21738-00-00,5.2178755,7.971039,2,0.8420195387557335
25-025-21405-00-00,5.2267065,7.9770966,2,0.8420195387557335
25-083-22086-00-00,6.1746745,7.764008,3,0.821228621303385
25-083-21949-00-00,7.309779,8.342198,3,0.8984786675416567
25-101-07649-00-00,4.1752024,6.3808265,1,0.8384009096571289
25-025-22493-00-00,3.397924,10.376207,2,1.0
25-105-21304-00-00,4.369072,9.403027,-1,0.0
25-025-21990-00-00,2.4915483,8.766101,2,0.8494843942577641
25-083-22206-00-00,4.5479326,7.639878,2,0.9401751088478906
25-101-21844-00-00,7.473954,8.008151,-1,0.0
25-083-22652-00-00,7.0296493,7.8193197,3,1.0
25-101-05925-00-00,8.08384,9.481137,4,0.9299093123991067
25-083-21215-00-00,1.7481766,9.418281,2,1.0
25-009-05024-00-00,1.9122787,8.471248,2,1.0
25-101-06269-00-00,3.7206657,6.5511875,1,1.0
25-083-23068-00-00,3.9858086,7.2543473,-1,0.0
25-075-21783-00-00,1.0200539,9.541833,2,1.0
25-101-09889-00-00,2.5794683,8.331192,2,1.0
25-083-22512-00-00,5.758575,7.88162,3,0.6865783242783104
25-101-22346-00-00,2.4283185,9.341131,2,1.0
25-083-22901-00-00,4.5055118,7.7936764,2,1.0
25-025-21930-00-00,2.801479,9.850619,2,0.9705316602053912
25-085-05247-00-00,6.1969347,5.4018435,0,0.9786793972632324
25-083-23406-00-00,4.766391,5.974198,1,1.0
25-083-22772-00-00,7.3990693,8.373033,3,0.727079061762869
25-101-09863-00-00,7.2807417,4.665004,0,1.0
25-083-21713-00-00,7.2054977,5.310001,0,0.7681661855323039
25-101-05759-00-00,2.5696259,8.078052,2,1.0
25-083-21624-00-00,2.4424617,9.440235,2,0.9610233720246008
25-099-21258-00-00,8.172511,9.512639,4,0.9299093123991067
25-101-05760-00-00,5.647875,6.7376447,-1,0.0
25-091-21712-00-00,1.6555356,9.256362,2,1.0
25-101-06271-00-00,2.193586,8.143984,2,0.8188998851446752
25-083-21951-00-00,7.4988627,8.146099,3,0.6078932607913324
25-021-21184-00-00,8.196171,10.120154,4,1.0
25-101-22573-00-00,7.424305,8.485387,3,0.7499210273975159
25-101-06882-00-00,7.9469934,5.8674173,0,1.0
25-073-21546-00-00,8.112668,5.7460394,0,1.0
25-101-10128-00-00,1.7777798,8.617485,2,1.0
25-005-05077-00-00,2.956337,7.5601935,-1,0.0
25-083-21428-00-00,7.758705,5.2750535,0,1.0
25-083-22012-00-00,6.0377383,7.7536926,3,0.7686677284324716
25-087-21629-00-00,6.1789207,7.823511,3,0.760474555850063
25-105-21319-00-00,4.223997,6.3510027,1,0.8934696153558894
25-101-05728-00-00,7.8668838,5.531334,0,1.0
25-085-60006-00-00,1.0898749,9.480346,2,1.0
25-091-05309-00-00,1.7419753,9.907669,2,0.8799241332394094
25-025-21070-00-00,4.077692,6.469557,1,1.0
25-101-60133-00-00,7.803771,10.137636,4,1.0
25-101-22628-00-00,7.310658,8.495723,3,0.8693141017164461
25-101-24243-00-00,6.802724,6.5591345,-1,0.0
25-083-22076-00-00,5.919739,8.145909,-1,0.0
25-087-21326-00-00,5.1906114,7.590624,2,0.8420195387557335
25-065-21628-00-00,4.5047245,7.9597716,2,1.0
25-073-21372-00-00,7.984069,5.8251033,0,1.0
25-111-05172-00-00,1.0474436,10.18779,2,1.0
25-101-06899-00-00,4.115536,8.378596,2,0.9033904828213934
25-083-23316-00-00,3.634857,8.120467,2,1.0
25-025-23019-00-00,3.315863,8.237728,2,0.9935872068718433
25-083-23400-00-00,4.769605,5.9543705,1,1.0
25-101-09900-00-00,4.5221434,7.350535,-1,0.0
25-035-21700-00-00,2.4346938,9.766756,2,1.0
25-101-22937-00-00,7.07711,8.854924,3,0.625980880120415
25-035-21167-00-00,2.9605916,8.254392,2,1.0
25-083-21897-00-00,3.4878302,8.347417,2,0.971819613874632
25-101-09947-00-00,3.888932,7.569009,2,0.8688705493655674
25-083-22600-00-00,6.707535,8.318335,3,0.741413199804077
25-083-21194-00-00,3.119268,10.30694,2,1.0
25-085-05058-00-00,0.830027,10.182096,2,1.0
25-075-21115-00-00,1.2645147,9.897873,2,1.0
25-101-06633-00-00,4.365991,6.3554845,1,0.7725705460301153
25-083-22250-00-00,7.3481345,8.072429,3,0.7316793502789298
25-087-21622-00-00,3.9198804,5.854162,1,0.994039143334272
25-111-21194-00-00,7.558865,8.6052065,3,0.5687591482621819
25-101-07050-00-00,6.8449273,7.8632426,3,1.0
25-101-05912-00-00,8.673001,9.847482,4,0.8380748197317354
25-009-21011-00-00,3.686689,8.331534,2,1.0
25-083-22751-00-00,3.913159,8.168628,2,1.0
25-073-05267-00-00,3.3169742,9.551348,-1,0.0
25-083-21613-00-00,2.1712956,9.370213,2,0.9375648607167849
