"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25003213370000","Fidelity Exploration & Production Co.","Consol 2990  24D2/3","Coal Bed Methane","P&A - Approved","Big Horn","CX","9S-40E","29",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-003-21337-00-00","2/28/2013 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","1/31/2013 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","12/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","11/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","10/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","9/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","8/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","7/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","6/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","5/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","4/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","3/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","2/29/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","1/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6229","0","0","0","0",
"25-003-21337-00-00","12/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","6","0","26",
"25-003-21337-00-00","11/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","2","0","30",
"25-003-21337-00-00","10/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","20","0","31",
"25-003-21337-00-00","9/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","48","0","29",
"25-003-21337-00-00","8/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","117","0","31",
"25-003-21337-00-00","7/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","164","0","31",
"25-003-21337-00-00","6/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","152","0","30",
"25-003-21337-00-00","5/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","241","0","31",
"25-003-21337-00-00","4/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","180","0","30",
"25-003-21337-00-00","3/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","191","0","29",
"25-003-21337-00-00","2/28/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","125","0","26",
"25-003-21337-00-00","1/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6229","0","63","0","31",
"25-003-21337-00-00","12/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","76","0","31",
"25-003-21337-00-00","11/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","164","0","30",
"25-003-21337-00-00","10/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","331","0","31",
"25-003-21337-00-00","9/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","129","0","30",
"25-003-21337-00-00","8/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","624","0","31",
"25-003-21337-00-00","7/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","255","0","31",
"25-003-21337-00-00","6/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","415","0","30",
"25-003-21337-00-00","5/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","352","0","31",
"25-003-21337-00-00","4/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","413","0","30",
"25-003-21337-00-00","3/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","493","0","31",
"25-003-21337-00-00","2/28/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","337","0","28",
"25-003-21337-00-00","1/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6229","0","47","0","31",
"25-003-21337-00-00","12/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","40","0","31",
"25-003-21337-00-00","11/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","74","0","30",
"25-003-21337-00-00","10/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","141","0","31",
"25-003-21337-00-00","9/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","634","0","30",
"25-003-21337-00-00","8/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","777","0","31",
"25-003-21337-00-00","7/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","793","0","31",
"25-003-21337-00-00","6/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","442","0","30",
"25-003-21337-00-00","5/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","618","0","31",
"25-003-21337-00-00","4/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","171","0","27",
"25-003-21337-00-00","3/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","32","0","30",
"25-003-21337-00-00","2/28/2009 12:00:00 AM","Dietz 2, Dietz 3","6229","0","407","0","28",
