"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25003212700000","Fidelity Exploration & Production Co.","Consol 3190  42D2/3","Coal Bed Methane","P&A - Approved","Big Horn","CX","9S-40E","31",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-003-21270-00-00","2/28/2013 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","1/31/2013 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","12/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","11/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","10/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","9/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","8/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","7/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","6/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","5/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","4/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","3/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","2/29/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","1/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","12/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","11/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","10/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","9/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","8/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","7/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","6/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","5/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","4/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","3/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","2/28/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","1/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","12/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","11/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","10/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","9/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","8/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","7/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","6/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","5/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","4/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","3/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","2",
"25-003-21270-00-00","2/28/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","1/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6226","0","22","0","9",
"25-003-21270-00-00","12/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","11/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","10/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","9/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","8/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","7/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","6/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","5/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","4/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","3/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","2/28/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","11","0","11",
"25-003-21270-00-00","1/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6226","0","213","0","22",
"25-003-21270-00-00","12/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","224","0","22",
"25-003-21270-00-00","11/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","9","0","9",
"25-003-21270-00-00","10/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","26","0","9",
"25-003-21270-00-00","9/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","116","0","18",
"25-003-21270-00-00","8/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","571","0","31",
"25-003-21270-00-00","7/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","544","0","31",
"25-003-21270-00-00","6/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","185","0","30",
"25-003-21270-00-00","5/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","21","0","19",
"25-003-21270-00-00","4/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","3/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","9","0","21",
"25-003-21270-00-00","2/29/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","93","0","27",
"25-003-21270-00-00","1/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6226","0","80","0","31",
"25-003-21270-00-00","12/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","67","0","15",
"25-003-21270-00-00","11/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","31","0","13",
"25-003-21270-00-00","10/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","27","0","3",
"25-003-21270-00-00","9/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","8/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","7/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4","0","3",
"25-003-21270-00-00","6/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","61","0","18",
"25-003-21270-00-00","5/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","31","0","22",
"25-003-21270-00-00","4/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","101","0","15",
"25-003-21270-00-00","3/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","18","0","15",
"25-003-21270-00-00","2/28/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","73","0","11",
"25-003-21270-00-00","1/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6226","0","691","0","28",
"25-003-21270-00-00","12/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","418","0","25",
"25-003-21270-00-00","11/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","285","0","23",
"25-003-21270-00-00","10/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","636","0","30",
"25-003-21270-00-00","9/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","946","0","29",
"25-003-21270-00-00","8/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","912","0","31",
"25-003-21270-00-00","7/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","924","0","31",
"25-003-21270-00-00","6/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","648","0","30",
"25-003-21270-00-00","5/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","689","0","31",
"25-003-21270-00-00","4/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","555","0","28",
"25-003-21270-00-00","3/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","806","0","30",
"25-003-21270-00-00","2/28/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","49","0","11",
"25-003-21270-00-00","1/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6226","0","237","0","25",
"25-003-21270-00-00","12/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","196","0","20",
"25-003-21270-00-00","11/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","391","0","24",
"25-003-21270-00-00","10/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","658","0","27",
"25-003-21270-00-00","9/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","830","0","30",
"25-003-21270-00-00","8/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","376","0","31",
"25-003-21270-00-00","7/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","441","0","30",
"25-003-21270-00-00","6/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","995","0","30",
"25-003-21270-00-00","5/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","405","0","19",
"25-003-21270-00-00","4/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","814","0","30",
"25-003-21270-00-00","3/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","287","0","9",
"25-003-21270-00-00","2/28/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","1/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
"25-003-21270-00-00","12/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","707","0","16",
"25-003-21270-00-00","11/30/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1002","0","27",
"25-003-21270-00-00","10/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1004","0","29",
"25-003-21270-00-00","9/30/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1086","0","30",
"25-003-21270-00-00","8/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1461","0","27",
"25-003-21270-00-00","7/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1309","0","31",
"25-003-21270-00-00","6/30/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1140","0","30",
"25-003-21270-00-00","5/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1007","0","31",
"25-003-21270-00-00","4/30/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1042","0","30",
"25-003-21270-00-00","3/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1393","0","31",
"25-003-21270-00-00","2/29/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","788","0","28",
"25-003-21270-00-00","1/31/2004 12:00:00 AM","Dietz 2, Dietz 3","6226","0","878","58","31",
"25-003-21270-00-00","12/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","502","112","31",
"25-003-21270-00-00","11/30/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","9","407","30",
"25-003-21270-00-00","10/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","6","860","31",
"25-003-21270-00-00","9/30/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2","1605","30",
"25-003-21270-00-00","8/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4","1852","31",
"25-003-21270-00-00","7/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","2247","31",
"25-003-21270-00-00","6/30/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","2104","30",
"25-003-21270-00-00","5/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","3","2253","31",
"25-003-21270-00-00","4/30/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","10","1495","30",
"25-003-21270-00-00","3/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","63","1223","31",
"25-003-21270-00-00","2/28/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","84","1885","28",
"25-003-21270-00-00","1/31/2003 12:00:00 AM","Dietz 2, Dietz 3","6226","0","815","2168","31",
"25-003-21270-00-00","12/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2461","2279","31",
"25-003-21270-00-00","11/30/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2907","1879","30",
"25-003-21270-00-00","10/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","3885","2329","31",
"25-003-21270-00-00","9/30/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4408","2746","30",
"25-003-21270-00-00","8/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2849","1591","31",
"25-003-21270-00-00","7/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2040","1637","31",
"25-003-21270-00-00","6/30/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1085","1998","30",
"25-003-21270-00-00","5/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1389","1762","31",
"25-003-21270-00-00","4/30/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1929","2789","30",
"25-003-21270-00-00","3/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2648","4322","31",
"25-003-21270-00-00","2/28/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2579","5643","28",
"25-003-21270-00-00","1/31/2002 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2247","6747","31",
"25-003-21270-00-00","12/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","5650","31",
"25-003-21270-00-00","11/30/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","383","7572","30",
"25-003-21270-00-00","10/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2600","5256","31",
"25-003-21270-00-00","9/30/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4061","11001","30",
"25-003-21270-00-00","8/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","5896","16562","31",
"25-003-21270-00-00","7/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","6014","17151","31",
"25-003-21270-00-00","6/30/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","199","2799","30",
"25-003-21270-00-00","5/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","303","41","30",
"25-003-21270-00-00","4/30/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","913","0","30",
"25-003-21270-00-00","3/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","2337","2582","31",
"25-003-21270-00-00","2/28/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4717","7857","27",
"25-003-21270-00-00","1/31/2001 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4912","8503","31",
"25-003-21270-00-00","12/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1402","8632","31",
"25-003-21270-00-00","11/30/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","7239","20736","30",
"25-003-21270-00-00","10/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","7459","21972","31",
"25-003-21270-00-00","9/30/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4620","17100","30",
"25-003-21270-00-00","8/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","6436","10368","31",
"25-003-21270-00-00","7/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","7239","20109","31",
"25-003-21270-00-00","6/30/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","5809","22553","30",
"25-003-21270-00-00","5/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","9839","21320","31",
"25-003-21270-00-00","4/30/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","7429","25638","30",
"25-003-21270-00-00","3/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4709","31128","31",
"25-003-21270-00-00","2/29/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","4265","26152","29",
"25-003-21270-00-00","1/31/2000 12:00:00 AM","Dietz 2, Dietz 3","6226","0","3593","20525","30",
"25-003-21270-00-00","12/31/1999 12:00:00 AM","Dietz 2, Dietz 3","6226","0","3612","18929","31",
"25-003-21270-00-00","11/30/1999 12:00:00 AM","Dietz 2, Dietz 3","6226","0","1452","15678","30",
"25-003-21270-00-00","10/31/1999 12:00:00 AM","Dietz 2, Dietz 3","6226","0","131","18600","31",
"25-003-21270-00-00","9/30/1999 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","18857","29",
"25-003-21270-00-00","8/31/1999 12:00:00 AM","Dietz 2, Dietz 3","6226","0","0","0","0",
