"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25-041-22787-00-00","12/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","201","0","30",
"25-041-22787-00-00","11/30/2018 12:00:00 AM","Eagle, Niobrara","5817","0","196","0","30",
"25-041-22787-00-00","10/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","198","0","31",
"25-041-22787-00-00","9/30/2018 12:00:00 AM","Eagle, Niobrara","5817","0","201","0","30",
"25-041-22787-00-00","8/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","212","0","31",
"25-041-22787-00-00","7/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","257","0","31",
"25-041-22787-00-00","6/30/2018 12:00:00 AM","Eagle, Niobrara","5817","0","173","0","24",
"25-041-22787-00-00","5/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","211","0","31",
"25-041-22787-00-00","4/30/2018 12:00:00 AM","Eagle, Niobrara","5817","0","215","0","30",
"25-041-22787-00-00","3/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","258","0","31",
"25-041-22787-00-00","2/28/2018 12:00:00 AM","Eagle, Niobrara","5817","0","175","0","19",
"25-041-22787-00-00","1/31/2018 12:00:00 AM","Eagle, Niobrara","5817","0","272","0","30",
"25-041-22787-00-00","12/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","217","0","27",
"25-041-22787-00-00","11/30/2017 12:00:00 AM","Eagle, Niobrara","5817","0","252","0","27",
"25-041-22787-00-00","10/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","277","0","31",
"25-041-22787-00-00","9/30/2017 12:00:00 AM","Eagle, Niobrara","5817","0","274","0","30",
"25-041-22787-00-00","8/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","300","0","31",
"25-041-22787-00-00","7/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","336","0","31",
"25-041-22787-00-00","6/30/2017 12:00:00 AM","Eagle, Niobrara","5817","0","335","0","29",
"25-041-22787-00-00","5/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","398","0","31",
"25-041-22787-00-00","4/30/2017 12:00:00 AM","Eagle, Niobrara","5817","0","305","0","20",
"25-041-22787-00-00","3/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","2/28/2017 12:00:00 AM","Eagle, Niobrara","5817","0","6","0","4",
"25-041-22787-00-00","1/31/2017 12:00:00 AM","Eagle, Niobrara","5817","0","76","0","30",
"25-041-22787-00-00","12/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","50","0","23",
"25-041-22787-00-00","11/30/2016 12:00:00 AM","Eagle, Niobrara","5817","0","47","0","25",
"25-041-22787-00-00","10/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","67","0","31",
"25-041-22787-00-00","9/30/2016 12:00:00 AM","Eagle, Niobrara","5817","0","114","0","30",
"25-041-22787-00-00","8/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","20","0","3",
"25-041-22787-00-00","7/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","6/30/2016 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","5/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","228","0","15",
"25-041-22787-00-00","4/30/2016 12:00:00 AM","Eagle, Niobrara","5817","0","105","0","6",
"25-041-22787-00-00","3/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","2/29/2016 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","1/31/2016 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","12/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","11/30/2015 12:00:00 AM","Eagle, Niobrara","5817","0","0","0","0",
"25-041-22787-00-00","10/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","203","0","28",
"25-041-22787-00-00","9/30/2015 12:00:00 AM","Eagle, Niobrara","5817","0","209","0","30",
"25-041-22787-00-00","8/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","216","0","31",
"25-041-22787-00-00","7/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","214","0","31",
"25-041-22787-00-00","6/30/2015 12:00:00 AM","Eagle, Niobrara","5817","0","245","0","28",
"25-041-22787-00-00","5/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","225","0","31",
"25-041-22787-00-00","4/30/2015 12:00:00 AM","Eagle, Niobrara","5817","0","210","0","30",
"25-041-22787-00-00","3/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","236","0","31",
"25-041-22787-00-00","2/28/2015 12:00:00 AM","Eagle, Niobrara","5817","0","215","0","27",
"25-041-22787-00-00","1/31/2015 12:00:00 AM","Eagle, Niobrara","5817","0","230","0","30",
"25-041-22787-00-00","12/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","226","0","31",
"25-041-22787-00-00","11/30/2014 12:00:00 AM","Eagle, Niobrara","5817","0","232","0","29",
"25-041-22787-00-00","10/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","244","0","29",
"25-041-22787-00-00","9/30/2014 12:00:00 AM","Eagle, Niobrara","5817","0","258","0","28",
"25-041-22787-00-00","8/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","261","0","30",
"25-041-22787-00-00","7/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","267","0","30",
"25-041-22787-00-00","6/30/2014 12:00:00 AM","Eagle, Niobrara","5817","0","249","0","30",
"25-041-22787-00-00","5/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","256","0","30",
"25-041-22787-00-00","4/30/2014 12:00:00 AM","Eagle, Niobrara","5817","0","242","0","30",
"25-041-22787-00-00","3/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","256","0","31",
"25-041-22787-00-00","2/28/2014 12:00:00 AM","Eagle, Niobrara","5817","0","237","0","24",
"25-041-22787-00-00","1/31/2014 12:00:00 AM","Eagle, Niobrara","5817","0","279","0","31",
"25-041-22787-00-00","12/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","267","0","31",
"25-041-22787-00-00","11/30/2013 12:00:00 AM","Eagle, Niobrara","5817","0","291","0","30",
"25-041-22787-00-00","10/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","285","0","31",
"25-041-22787-00-00","9/30/2013 12:00:00 AM","Eagle, Niobrara","5817","0","293","0","30",
"25-041-22787-00-00","8/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","272","0","31",
"25-041-22787-00-00","7/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","270","0","31",
"25-041-22787-00-00","6/30/2013 12:00:00 AM","Eagle, Niobrara","5817","0","264","0","30",
"25-041-22787-00-00","5/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","288","0","31",
"25-041-22787-00-00","4/30/2013 12:00:00 AM","Eagle, Niobrara","5817","0","308","0","30",
"25-041-22787-00-00","3/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","322","0","31",
"25-041-22787-00-00","2/28/2013 12:00:00 AM","Eagle, Niobrara","5817","0","275","0","28",
"25-041-22787-00-00","1/31/2013 12:00:00 AM","Eagle, Niobrara","5817","0","328","0","31",
"25-041-22787-00-00","12/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","345","0","31",
"25-041-22787-00-00","11/30/2012 12:00:00 AM","Eagle, Niobrara","5817","0","343","0","30",
"25-041-22787-00-00","10/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","411","0","31",
"25-041-22787-00-00","9/30/2012 12:00:00 AM","Eagle, Niobrara","5817","0","292","0","30",
"25-041-22787-00-00","8/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","375","10","31",
"25-041-22787-00-00","7/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","382","51","31",
"25-041-22787-00-00","6/30/2012 12:00:00 AM","Eagle, Niobrara","5817","0","391","49","30",
"25-041-22787-00-00","5/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","420","51","31",
"25-041-22787-00-00","4/30/2012 12:00:00 AM","Eagle, Niobrara","5817","0","425","49","30",
"25-041-22787-00-00","3/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","532","51","31",
"25-041-22787-00-00","2/29/2012 12:00:00 AM","Eagle, Niobrara","5817","0","549","48","29",
"25-041-22787-00-00","1/31/2012 12:00:00 AM","Eagle, Niobrara","5817","0","556","60","31",
"25-041-22787-00-00","12/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","513","60","31",
"25-041-22787-00-00","11/30/2011 12:00:00 AM","Eagle, Niobrara","5817","0","469","58","30",
"25-041-22787-00-00","10/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","455","60","31",
"25-041-22787-00-00","9/30/2011 12:00:00 AM","Eagle, Niobrara","5817","0","425","69","30",
"25-041-22787-00-00","8/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","401","74","31",
"25-041-22787-00-00","7/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","530","69","31",
"25-041-22787-00-00","6/30/2011 12:00:00 AM","Eagle, Niobrara","5817","0","579","67","30",
"25-041-22787-00-00","5/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","578","69","31",
"25-041-22787-00-00","4/30/2011 12:00:00 AM","Eagle, Niobrara","5817","0","589","67","30",
"25-041-22787-00-00","3/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","611","69","31",
"25-041-22787-00-00","2/28/2011 12:00:00 AM","Eagle, Niobrara","5817","0","430","62","28",
"25-041-22787-00-00","1/31/2011 12:00:00 AM","Eagle, Niobrara","5817","0","626","69","31",
"25-041-22787-00-00","12/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","660","69","31",
"25-041-22787-00-00","11/30/2010 12:00:00 AM","Eagle, Niobrara","5817","0","604","67","30",
"25-041-22787-00-00","10/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","690","69","31",
"25-041-22787-00-00","9/30/2010 12:00:00 AM","Eagle, Niobrara","5817","0","730","67","30",
"25-041-22787-00-00","8/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","695","63","31",
"25-041-22787-00-00","7/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","866","64","31",
"25-041-22787-00-00","6/30/2010 12:00:00 AM","Eagle, Niobrara","5817","0","212","66","30",
"25-041-22787-00-00","5/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","562","88","31",
"25-041-22787-00-00","4/30/2010 12:00:00 AM","Eagle, Niobrara","5817","0","680","125","30",
"25-041-22787-00-00","3/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","638","129","31",
"25-041-22787-00-00","2/28/2010 12:00:00 AM","Eagle, Niobrara","5817","0","611","116","28",
"25-041-22787-00-00","1/31/2010 12:00:00 AM","Eagle, Niobrara","5817","0","646","129","31",
"25-041-22787-00-00","12/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","781","129","31",
"25-041-22787-00-00","11/30/2009 12:00:00 AM","Eagle, Niobrara","5817","0","744","125","30",
"25-041-22787-00-00","10/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1025","132","31",
"25-041-22787-00-00","9/30/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1199","139","30",
"25-041-22787-00-00","8/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1384","149","31",
"25-041-22787-00-00","7/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1037","148","31",
"25-041-22787-00-00","6/30/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1313","146","30",
"25-041-22787-00-00","5/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1416","149","31",
"25-041-22787-00-00","4/30/2009 12:00:00 AM","Eagle, Niobrara","5817","0","1668","150","30",
"25-041-22787-00-00","3/31/2009 12:00:00 AM","Eagle, Niobrara","5817","0","609","149","31",
"25-041-22787-00-00","2/28/2009 12:00:00 AM","Niobrara","5817","0","369","148","28",
"25-041-22787-00-00","1/31/2009 12:00:00 AM","Niobrara","5817","0","470","145","31",
"25-041-22787-00-00","12/31/2008 12:00:00 AM","Niobrara","5817","0","566","149","31",
"25-041-22787-00-00","11/30/2008 12:00:00 AM","Niobrara","5817","0","609","0","30",
"25-041-22787-00-00","10/31/2008 12:00:00 AM","Eagle","5817","0","0","0","0",
"25-041-22787-00-00","9/30/2008 12:00:00 AM","Eagle","5817","0","253","0","30",
"25-041-22787-00-00","8/31/2008 12:00:00 AM","Eagle","5817","0","1434","0","31",
"25-041-22787-00-00","7/31/2008 12:00:00 AM","Eagle","5817","0","1007","0","31",
"25-041-22787-00-00","6/30/2008 12:00:00 AM","Eagle","5817","0","0","0","0",
"25-041-22787-00-00","5/31/2008 12:00:00 AM","Eagle","5817","0","847","0","31",
"25-041-22787-00-00","4/30/2008 12:00:00 AM","Eagle","5817","0","0","0","0",
"25-041-22787-00-00","3/31/2008 12:00:00 AM","Eagle","5817","0","0","0","0",
"25-041-22787-00-00","2/29/2008 12:00:00 AM","Eagle","5817","0","0","0","0",
"25-041-22787-00-00","1/31/2008 12:00:00 AM","Eagle","5817","0","84","0","31",
"25-041-22787-00-00","12/31/2007 12:00:00 AM","Eagle","5817","0","1090","0","31",
"25-041-22787-00-00","11/30/2007 12:00:00 AM","Eagle","5817","0","1185","0","30",
"25-041-22787-00-00","10/31/2007 12:00:00 AM","Eagle","5817","0","1067","0","31",
"25-041-22787-00-00","9/30/2007 12:00:00 AM","Eagle","5817","0","542","0","30",
"25-041-22787-00-00","8/31/2007 12:00:00 AM","Eagle","5817","0","731","0","31",
"25-041-22787-00-00","7/31/2007 12:00:00 AM","Eagle","5817","0","971","0","31",
"25-041-22787-00-00","6/30/2007 12:00:00 AM","Eagle","5817","0","954","0","30",
"25-041-22787-00-00","5/31/2007 12:00:00 AM","Eagle","5817","0","989","0","31",
"25-041-22787-00-00","4/30/2007 12:00:00 AM","Eagle","5817","0","1102","0","30",
"25-041-22787-00-00","3/31/2007 12:00:00 AM","Eagle","5817","0","1251","0","31",
"25-041-22787-00-00","2/28/2007 12:00:00 AM","Eagle","5817","0","1202","0","28",
"25-041-22787-00-00","1/31/2007 12:00:00 AM","Eagle","5817","0","1243","0","31",
"25-041-22787-00-00","12/31/2006 12:00:00 AM","Eagle","5817","0","1295","0","31",
"25-041-22787-00-00","11/30/2006 12:00:00 AM","Eagle","5817","0","1446","0","30",
"25-041-22787-00-00","10/31/2006 12:00:00 AM","Eagle","5817","0","1181","0","31",
"25-041-22787-00-00","9/30/2006 12:00:00 AM","Eagle","5817","0","1351","0","30",
"25-041-22787-00-00","8/31/2006 12:00:00 AM","Eagle","5817","0","1451","0","31",
"25-041-22787-00-00","7/31/2006 12:00:00 AM","Eagle","5817","0","1502","0","31",
"25-041-22787-00-00","6/30/2006 12:00:00 AM","Eagle","5817","0","1399","0","30",
"25-041-22787-00-00","5/31/2006 12:00:00 AM","Eagle","5817","0","1186","0","31",
"25-041-22787-00-00","4/30/2006 12:00:00 AM","Eagle","5817","0","1021","0","30",
"25-041-22787-00-00","3/31/2006 12:00:00 AM","Eagle","5817","0","1399","0","31",
"25-041-22787-00-00","2/28/2006 12:00:00 AM","Eagle","5817","0","1536","0","28",
"25-041-22787-00-00","1/31/2006 12:00:00 AM","Eagle","5817","0","1776","0","31",
"25-041-22787-00-00","12/31/2005 12:00:00 AM","Eagle","5817","0","1323","0","31",
"25-041-22787-00-00","11/30/2005 12:00:00 AM","Eagle","5817","0","1542","0","30",
"25-041-22787-00-00","10/31/2005 12:00:00 AM","Eagle","5817","0","1852","0","31",
"25-041-22787-00-00","9/30/2005 12:00:00 AM","Eagle","5817","0","1831","0","30",
"25-041-22787-00-00","8/31/2005 12:00:00 AM","Eagle","5817","0","1711","0","31",
"25-041-22787-00-00","7/31/2005 12:00:00 AM","Eagle","5817","0","1923","0","31",
"25-041-22787-00-00","6/30/2005 12:00:00 AM","Eagle","5817","0","1983","0","30",
"25-041-22787-00-00","5/31/2005 12:00:00 AM","Eagle","5817","0","2143","0","31",
"25-041-22787-00-00","4/30/2005 12:00:00 AM","Eagle","5817","0","2153","0","30",
"25-041-22787-00-00","3/31/2005 12:00:00 AM","Eagle","5817","0","2378","0","31",
"25-041-22787-00-00","2/28/2005 12:00:00 AM","Eagle","5817","0","2250","0","28",
"25-041-22787-00-00","1/31/2005 12:00:00 AM","Eagle","5817","0","2266","10","31",
"25-041-22787-00-00","12/31/2004 12:00:00 AM","Eagle","5817","0","2613","10","31",
"25-041-22787-00-00","11/30/2004 12:00:00 AM","Eagle","5817","0","2553","10","30",
"25-041-22787-00-00","10/31/2004 12:00:00 AM","Eagle","5817","0","2807","10","31",
"25-041-22787-00-00","9/30/2004 12:00:00 AM","Eagle","5817","0","2594","10","30",
"25-041-22787-00-00","8/31/2004 12:00:00 AM","Eagle","5817","0","2924","10","31",
"25-041-22787-00-00","7/31/2004 12:00:00 AM","Eagle","5817","0","3252","10","31",
"25-041-22787-00-00","6/30/2004 12:00:00 AM","Eagle","5817","0","3417","10","30",
"25-041-22787-00-00","5/31/2004 12:00:00 AM","Eagle","5817","0","3005","10","31",
"25-041-22787-00-00","4/30/2004 12:00:00 AM","Eagle","5817","0","2400","10","30",
"25-041-22787-00-00","3/31/2004 12:00:00 AM","Eagle","5817","0","3292","20","31",
"25-041-22787-00-00","2/29/2004 12:00:00 AM","Eagle","5817","0","3036","20","29",
"25-041-22787-00-00","1/31/2004 12:00:00 AM","Eagle","5817","0","3375","20","31",
"25-041-22787-00-00","12/31/2003 12:00:00 AM","Eagle","5817","0","3624","20","31",
"25-041-22787-00-00","11/30/2003 12:00:00 AM","Eagle","5817","0","3665","60","30",
"25-041-22787-00-00","10/31/2003 12:00:00 AM","Eagle","5817","0","4064","60","31",
"25-041-22787-00-00","9/30/2003 12:00:00 AM","Eagle","5817","0","3742","0","30",
"25-041-22787-00-00","8/31/2003 12:00:00 AM","Eagle","5817","0","3995","0","31",
"25-041-22787-00-00","7/31/2003 12:00:00 AM","Eagle","5817","0","3284","0","31",
"25-041-22787-00-00","6/30/2003 12:00:00 AM","Eagle","5817","0","4309","0","30",
"25-041-22787-00-00","5/31/2003 12:00:00 AM","Eagle","5817","0","4224","0","31",
"25-041-22787-00-00","4/30/2003 12:00:00 AM","Eagle","5817","0","4215","0","30",
"25-041-22787-00-00","3/31/2003 12:00:00 AM","Eagle","5817","0","4791","0","31",
"25-041-22787-00-00","2/28/2003 12:00:00 AM","Eagle","5817","0","4831","0","28",
"25-041-22787-00-00","1/31/2003 12:00:00 AM","Eagle","5817","0","5644","0","31",
"25-041-22787-00-00","12/31/2002 12:00:00 AM","Eagle","5817","0","6343","0","31",
"25-041-22787-00-00","11/30/2002 12:00:00 AM","Eagle","5817","0","6897","0","30",
"25-041-22787-00-00","10/31/2002 12:00:00 AM","Eagle","5817","0","8230","0","31",
"25-041-22787-00-00","9/30/2002 12:00:00 AM","Eagle","5817","0","9080","0","30",
"25-041-22787-00-00","8/31/2002 12:00:00 AM","Eagle","5817","0","10325","0","31",
"25-041-22787-00-00","7/31/2002 12:00:00 AM","Eagle","5817","0","8080","0","31",
"25-041-22787-00-00","6/30/2002 12:00:00 AM","Eagle","5817","0","10410","0","30",
