"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25003216900000","Fidelity Exploration & Production Co.","Decker 2890  32D1/2","Coal Bed Methane","P&A - Approved","Big Horn","CX","9S-40E","28",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-003-21690-00-00","2/28/2015 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","1/31/2015 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","12/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","11/30/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","10/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","9/30/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","8/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","7/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","6/30/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","5/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","4/30/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","3/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","2/28/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","1/31/2014 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","12/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","11/30/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","10/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","9/30/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","8/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","7/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","6/30/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","5/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","4/30/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","3/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","2/28/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","1/31/2013 12:00:00 AM","Dietz 1, Dietz 2","6663","0","0","0","0",
"25-003-21690-00-00","12/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","75","0","22",
"25-003-21690-00-00","11/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","188","0","30",
"25-003-21690-00-00","10/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","211","0","30",
"25-003-21690-00-00","9/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","192","0","30",
"25-003-21690-00-00","8/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","225","0","31",
"25-003-21690-00-00","7/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","213","0","31",
"25-003-21690-00-00","6/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","146","0","30",
"25-003-21690-00-00","5/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","117","0","31",
"25-003-21690-00-00","4/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","95","0","30",
"25-003-21690-00-00","3/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","98","0","30",
"25-003-21690-00-00","2/29/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","97","0","29",
"25-003-21690-00-00","1/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6663","0","178","0","30",
"25-003-21690-00-00","12/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","136","0","30",
"25-003-21690-00-00","11/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","254","0","30",
"25-003-21690-00-00","10/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","238","0","31",
"25-003-21690-00-00","9/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","236","0","30",
"25-003-21690-00-00","8/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","278","0","31",
"25-003-21690-00-00","7/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","329","0","31",
"25-003-21690-00-00","6/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","200","0","30",
"25-003-21690-00-00","5/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","161","0","31",
"25-003-21690-00-00","4/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","179","0","30",
"25-003-21690-00-00","3/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6663","0","194","0","31",
