"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25003213530000","Fidelity Exploration & Production Co.","Consol 3190  21D2/3","Coal Bed Methane","P&A - Approved","Big Horn","CX","9S-40E","31",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-003-21353-00-00","2/28/2013 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","1/31/2013 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","12/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","11/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","10/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","9/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","8/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","7/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","6/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","5/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","4/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","3/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","2/29/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","1/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","12/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","11/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","10/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","9/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","8/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","7/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","6/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","5/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","4/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","3/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","2/28/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","1/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","12/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","11/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","10/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","9/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","8/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","7/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","6/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","5/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","4/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","3/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","2/28/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","1/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","12/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","11/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","10/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","9/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","8/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","7/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","6/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","5/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","4/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","3/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","2/28/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","6972","28",
"25-003-21353-00-00","1/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","12/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","11/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","10/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","0","0",
"25-003-21353-00-00","9/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","1983","30",
"25-003-21353-00-00","8/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7471","31",
"25-003-21353-00-00","7/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7509","31",
"25-003-21353-00-00","6/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7294","30",
"25-003-21353-00-00","5/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7624","31",
"25-003-21353-00-00","4/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7464","30",
"25-003-21353-00-00","3/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7854","31",
"25-003-21353-00-00","2/29/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7483","29",
"25-003-21353-00-00","1/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7824","31",
"25-003-21353-00-00","12/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7558","31",
"25-003-21353-00-00","11/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7212","30",
"25-003-21353-00-00","10/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7547","31",
"25-003-21353-00-00","9/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7184","30",
"25-003-21353-00-00","8/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","46","7343","31",
"25-003-21353-00-00","7/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","326","7110","31",
"25-003-21353-00-00","6/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","350","6988","30",
"25-003-21353-00-00","5/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","338","7257","31",
"25-003-21353-00-00","4/30/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","75","7290","30",
"25-003-21353-00-00","3/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","126","7383","31",
"25-003-21353-00-00","2/28/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","85","6281","28",
"25-003-21353-00-00","1/31/2007 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","6523","31",
"25-003-21353-00-00","12/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","49","6514","31",
"25-003-21353-00-00","11/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","255","7091","30",
"25-003-21353-00-00","10/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","7458","31",
"25-003-21353-00-00","9/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","0","3769","30",
"25-003-21353-00-00","8/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","350","2637","31",
"25-003-21353-00-00","7/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","415","4193","31",
"25-003-21353-00-00","6/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","25","2497","30",
"25-003-21353-00-00","5/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","241","214","31",
"25-003-21353-00-00","4/30/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","31","6473","30",
"25-003-21353-00-00","3/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","130","6692","31",
"25-003-21353-00-00","2/28/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","213","5086","28",
"25-003-21353-00-00","1/31/2006 12:00:00 AM","Dietz 2, Dietz 3","6244","0","189","5209","31",
"25-003-21353-00-00","12/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6244","0","171","4577","31",
"25-003-21353-00-00","11/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6244","0","182","5633","30",
"25-003-21353-00-00","10/31/2005 12:00:00 AM","Dietz 2, Dietz 3","6244","0","235","5993","31",
"25-003-21353-00-00","9/30/2005 12:00:00 AM","Dietz 2, Dietz 3","6244","0","302","5113","30",
