"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25-003-21736-00-00","11/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","218","0","30",
"25-003-21736-00-00","10/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","218","0","30",
"25-003-21736-00-00","9/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","204","0","30",
"25-003-21736-00-00","8/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","223","0","31",
"25-003-21736-00-00","7/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","248","0","31",
"25-003-21736-00-00","6/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","267","0","30",
"25-003-21736-00-00","5/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","222","0","24",
"25-003-21736-00-00","4/30/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","0","0","0",
"25-003-21736-00-00","3/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4","3295","31",
"25-003-21736-00-00","2/29/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","6","4806","29",
"25-003-21736-00-00","1/31/2012 12:00:00 AM","Dietz 1, Dietz 2","6672","0","19","5392","31",
"25-003-21736-00-00","12/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","177","0","31",
"25-003-21736-00-00","11/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","279","5591","30",
"25-003-21736-00-00","10/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","366","5550","31",
"25-003-21736-00-00","9/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","365","5336","30",
"25-003-21736-00-00","8/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","385","5210","31",
"25-003-21736-00-00","7/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","427","3931","31",
"25-003-21736-00-00","6/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","364","3846","30",
"25-003-21736-00-00","5/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","475","4347","31",
"25-003-21736-00-00","4/30/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","435","4282","30",
"25-003-21736-00-00","3/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","431","994","31",
"25-003-21736-00-00","2/28/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","241","3514","28",
"25-003-21736-00-00","1/31/2011 12:00:00 AM","Dietz 1, Dietz 2","6672","0","230","3314","31",
"25-003-21736-00-00","12/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","300","4035","31",
"25-003-21736-00-00","11/30/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","489","3796","30",
"25-003-21736-00-00","10/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","538","3831","31",
"25-003-21736-00-00","9/30/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","520","3666","30",
"25-003-21736-00-00","8/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","553","3148","31",
"25-003-21736-00-00","7/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","595","2963","31",
"25-003-21736-00-00","6/30/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","620","2793","30",
"25-003-21736-00-00","5/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","483","2868","31",
"25-003-21736-00-00","4/30/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","219","2754","30",
"25-003-21736-00-00","3/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","293","3513","31",
"25-003-21736-00-00","2/28/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","307","3354","28",
"25-003-21736-00-00","1/31/2010 12:00:00 AM","Dietz 1, Dietz 2","6672","0","446","3905","31",
"25-003-21736-00-00","12/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","384","4081","31",
"25-003-21736-00-00","11/30/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","641","3866","30",
"25-003-21736-00-00","10/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","693","3994","31",
"25-003-21736-00-00","9/30/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","693","3631","30",
"25-003-21736-00-00","8/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","712","3711","31",
"25-003-21736-00-00","7/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","760","3631","31",
"25-003-21736-00-00","6/30/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","857","3671","30",
"25-003-21736-00-00","5/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","747","3846","31",
"25-003-21736-00-00","4/30/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","682","4615","30",
"25-003-21736-00-00","3/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","607","3827","31",
"25-003-21736-00-00","2/28/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","390","3599","28",
"25-003-21736-00-00","1/31/2009 12:00:00 AM","Dietz 1, Dietz 2","6672","0","537","4248","31",
"25-003-21736-00-00","12/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","801","4190","31",
"25-003-21736-00-00","11/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","792","3602","30",
"25-003-21736-00-00","10/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","790","3623","31",
"25-003-21736-00-00","9/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","820","3651","30",
"25-003-21736-00-00","8/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","825","3538","31",
"25-003-21736-00-00","7/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","938","3481","31",
"25-003-21736-00-00","6/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","975","3495","30",
"25-003-21736-00-00","5/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1076","3599","31",
"25-003-21736-00-00","4/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1099","3626","30",
"25-003-21736-00-00","3/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1023","3802","31",
"25-003-21736-00-00","2/29/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","831","3620","29",
"25-003-21736-00-00","1/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1058","4074","31",
"25-003-21736-00-00","12/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1216","4184","31",
"25-003-21736-00-00","11/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1286","4072","30",
"25-003-21736-00-00","10/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1380","4178","31",
"25-003-21736-00-00","9/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1348","4048","30",
"25-003-21736-00-00","8/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1397","3861","31",
"25-003-21736-00-00","7/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1441","3972","31",
"25-003-21736-00-00","6/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1466","3861","30",
"25-003-21736-00-00","5/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1474","4724","31",
"25-003-21736-00-00","4/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1478","3943","30",
"25-003-21736-00-00","3/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1415","4096","31",
"25-003-21736-00-00","2/28/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1440","4084","28",
"25-003-21736-00-00","1/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1600","4747","31",
"25-003-21736-00-00","12/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1546","4933","31",
"25-003-21736-00-00","11/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1517","4945","30",
"25-003-21736-00-00","10/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","2175","5532","31",
"25-003-21736-00-00","9/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","2426","5410","30",
"25-003-21736-00-00","8/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","2564","5351","31",
"25-003-21736-00-00","7/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","2827","5323","31",
"25-003-21736-00-00","6/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","2947","5096","30",
"25-003-21736-00-00","5/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3212","5463","31",
"25-003-21736-00-00","4/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3164","5407","30",
"25-003-21736-00-00","3/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3279","5786","31",
"25-003-21736-00-00","2/28/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3036","4878","28",
"25-003-21736-00-00","1/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3674","5888","31",
"25-003-21736-00-00","12/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","3764","5589","31",
"25-003-21736-00-00","11/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4038","5724","30",
"25-003-21736-00-00","10/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4469","6264","31",
"25-003-21736-00-00","9/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4524","8162","30",
"25-003-21736-00-00","8/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4795","10681","31",
"25-003-21736-00-00","7/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4903","9726","31",
"25-003-21736-00-00","6/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","4953","7624","30",
"25-003-21736-00-00","5/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","5418","8610","31",
"25-003-21736-00-00","4/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","5481","7814","30",
"25-003-21736-00-00","3/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","6063","8891","31",
"25-003-21736-00-00","2/28/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","6275","6892","28",
"25-003-21736-00-00","1/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7673","5226","31",
"25-003-21736-00-00","12/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","8270","6221","31",
"25-003-21736-00-00","11/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","8759","6378","30",
"25-003-21736-00-00","10/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7630","5736","31",
"25-003-21736-00-00","9/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7211","5630","30",
"25-003-21736-00-00","8/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7651","6167","31",
"25-003-21736-00-00","7/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7216","6788","31",
"25-003-21736-00-00","6/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","7143","6100","30",
"25-003-21736-00-00","5/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","6209","6326","31",
"25-003-21736-00-00","4/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1969","304","30",
"25-003-21736-00-00","3/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","1782","740","31",
"25-003-21736-00-00","2/29/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","66","0","7",
"25-003-21736-00-00","1/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6672","0","0","0","0",
"25-003-21736-00-00","12/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6672","0","0","0","0",
"25-003-21736-00-00","11/30/2003 12:00:00 AM","Dietz 1, Dietz 2","6672","0","0","0","0",

