"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25003213100000","Fidelity Exploration & Production Co.","Consol 3190  13D2/3","Coal Bed Methane","P&A - Approved","Big Horn","CX","9S-40E","31",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-003-21310-00-00","2/28/2013 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","1/31/2013 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","12/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","11/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","10/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","9/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","8/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","7/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","6/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","5/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","4/30/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","3/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","2/29/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","1/31/2012 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","12/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","11/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","10/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","9/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","8/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","7/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","6/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","5/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","4/30/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","14","0","12",
"25-003-21310-00-00","3/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","390","0","30",
"25-003-21310-00-00","2/28/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","583","0","16",
"25-003-21310-00-00","1/31/2011 12:00:00 AM","Dietz 2, Dietz 3","6246","0","892","0","19",
"25-003-21310-00-00","12/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","361","0","30",
"25-003-21310-00-00","11/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","269","0","25",
"25-003-21310-00-00","10/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","9/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","8/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","7/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","72","0","3",
"25-003-21310-00-00","6/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","5/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","113","0","11",
"25-003-21310-00-00","4/30/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","173","0","22",
"25-003-21310-00-00","3/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","27","0","10",
"25-003-21310-00-00","2/28/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","4","0","2",
"25-003-21310-00-00","1/31/2010 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","12/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","11/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","10/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","9/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","0","0","0",
"25-003-21310-00-00","8/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","82","0","7",
"25-003-21310-00-00","7/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","104","0","7",
"25-003-21310-00-00","6/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","569","0","16",
"25-003-21310-00-00","5/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1424","0","31",
"25-003-21310-00-00","4/30/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1580","0","26",
"25-003-21310-00-00","3/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1334","0","28",
"25-003-21310-00-00","2/28/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1763","0","28",
"25-003-21310-00-00","1/31/2009 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1203","0","29",
"25-003-21310-00-00","12/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1370","0","31",
"25-003-21310-00-00","11/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1317","0","30",
"25-003-21310-00-00","10/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1818","0","29",
"25-003-21310-00-00","9/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","2420","0","30",
"25-003-21310-00-00","8/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","2560","0","31",
"25-003-21310-00-00","7/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","2085","0","31",
"25-003-21310-00-00","6/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1693","0","29",
"25-003-21310-00-00","5/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","1399","0","31",
"25-003-21310-00-00","4/30/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","784","0","26",
"25-003-21310-00-00","3/31/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","956","0","31",
"25-003-21310-00-00","2/29/2008 12:00:00 AM","Dietz 2, Dietz 3","6246","0","730","0","16",
