well_name,x,y,cluster,prob
25-009-05383-00-00,4.578142,9.692123,-1,0.0
25-009-05384-00-00,6.918745,10.211201,-1,0.0
25-009-05393-00-00,0.60011774,7.424829,4,0.6158030631269292
25-009-05396-00-00,2.7682142,3.105626,1,1.0
25-009-05400-00-00,7.638417,9.666454,8,1.0
25-009-05401-00-00,6.5519495,8.799792,-1,0.0
25-009-05402-00-00,5.1307898,5.877156,-1,0.0
25-009-05403-00-00,6.6918135,10.67381,-1,0.0
25-009-05408-00-00,7.059209,10.124737,8,0.9617497674805173
25-009-21002-00-00,1.9298053,6.812222,6,0.7737590625900659
25-009-21008-00-00,0.49846798,8.763061,4,0.8668141595656347
25-009-21009-00-00,6.3736486,10.000175,8,0.794093115631881
25-009-21010-00-00,3.2193685,6.5411315,6,0.843034266151952
25-009-21011-00-00,5.968723,7.4719605,-1,0.0
25-009-21013-00-00,6.1430125,10.156611,8,0.794093115631881
25-009-21014-00-00,6.5877547,10.180055,8,0.794093115631881
25-009-21050-00-00,3.7218485,3.4270039,2,1.0
25-009-21063-00-00,2.194928,5.466213,-1,0.0
25-009-21083-00-00,4.0565786,3.3814642,2,1.0
25-009-21084-00-00,1.7895292,3.978798,0,0.9520643020231253
25-009-21086-00-00,0.53854907,7.416915,4,0.6158030631269292
25-009-21088-00-00,2.9369617,2.9406745,1,1.0
25-009-21099-00-00,3.5310745,3.0331497,-1,0.0
25-009-21112-00-00,3.068277,2.90016,1,1.0
25-009-21119-00-00,4.094745,7.8211093,-1,0.0
25-009-21162-00-00,2.3477802,5.9167757,6,0.6745749056857717
25-009-21169-00-00,2.2225068,6.535826,6,0.9784672144203281
25-009-21204-00-00,7.592729,10.129562,8,1.0
25-009-21224-00-00,0.2843667,9.17219,-1,0.0
25-009-21225-00-00,1.3939759,6.4462385,-1,0.0
25-009-21226-00-00,1.7087712,6.8148036,6,0.6849638329249579
25-009-21227-00-00,1.487282,7.028252,-1,0.0
25-009-21234-00-00,0.7202282,7.7807045,-1,0.0
25-009-21238-00-00,5.149611,8.065395,-1,0.0
25-009-21257-00-00,3.7537143,6.8636413,6,0.8266162998650624
25-009-21258-00-00,6.055149,7.032454,-1,0.0
25-009-21276-00-00,2.5351586,5.9302173,6,0.7020252033899249
25-009-21294-00-00,7.473824,9.688308,8,1.0
25-009-21297-00-00,4.7046,5.379315,-1,0.0
25-009-21299-00-00,4.8157067,5.2922597,3,0.7116037864034566
25-009-21302-00-00,5.9355044,8.445796,-1,0.0
25-009-57104-00-00,0.7200883,7.5768414,4,0.6158030631269292
25-009-60035-00-00,1.016444,7.8622174,4,0.6111531041338042
25-009-60069-00-00,7.29826,9.201599,8,1.0
25-009-60074-00-00,7.6135836,9.777301,8,1.0
25-019-21096-00-00,5.3342896,7.965456,7,0.9037241353583766
25-019-21097-00-00,3.9797888,3.544844,2,1.0
25-019-21099-00-00,5.7480373,7.635477,7,0.7833262970120253
25-019-21131-00-00,4.1025076,3.7672286,2,0.8567706930006675
25-019-21132-00-00,4.609311,4.4236984,-1,0.0
25-021-05135-00-00,4.940646,10.062612,5,1.0
25-021-05137-00-00,2.6094944,5.8181887,-1,0.0
25-021-21069-00-00,3.869382,7.01153,6,0.6739502612953412
25-021-21112-00-00,3.9517019,6.6585274,-1,0.0
25-021-21116-00-00,2.4558916,5.6900234,6,0.6144330188988755
25-021-21128-00-00,5.0207787,8.251775,-1,0.0
25-021-21131-00-00,6.974098,10.007901,-1,0.0
25-021-21135-00-00,7.128989,8.92015,8,0.8878594837882781
25-021-21158-00-00,6.4293547,8.309055,-1,0.0
25-021-21160-00-00,7.123743,8.933154,8,0.8784953332387047
25-021-21181-00-00,0.6091542,7.452754,4,0.6158030631269292
25-021-21183-00-00,2.1197965,6.8608646,6,0.8840588319861814
25-021-21184-00-00,0.4003035,8.453272,4,1.0
25-021-21193-00-00,1.3563839,8.153422,-1,0.0
25-021-21199-00-00,6.338773,8.7343645,-1,0.0
25-021-21200-00-00,4.115131,7.183544,6,0.6772069763215424
25-025-05158-00-00,7.2400527,10.764103,-1,0.0
25-025-05164-00-00,7.0551195,9.201402,8,0.8834838346807068
25-025-05226-00-00,1.3488259,7.165684,-1,0.0
25-025-05466-00-00,7.2362785,10.510468,8,0.8100551233565608
25-025-05468-00-00,8.159832,10.76554,8,1.0
25-025-05591-00-00,5.353304,9.71236,5,0.9473021102944547
25-025-05695-00-00,5.4566526,7.931463,7,1.0
25-025-21008-00-00,5.178874,9.853761,5,1.0
25-025-21021-00-00,2.6979575,3.103471,1,1.0
25-025-21054-00-00,6.9893327,9.68403,-1,0.0
25-025-21070-00-00,5.3155804,5.672675,3,0.8600600567509458
25-025-21073-00-00,7.513174,9.89118,8,0.960453256040055
25-025-21077-00-00,5.4121246,10.162879,5,1.0
25-025-21162-00-00,7.447725,10.668668,8,1.0
25-025-21171-00-00,4.859977,10.177244,5,0.9153181048871022
25-025-21172-00-00,0.47691807,8.34507,4,1.0
25-025-21202-00-00,3.3784401,6.4713287,6,0.8518258970775672
25-025-21203-00-00,4.0565605,8.703474,-1,0.0
25-025-21261-00-00,4.58243,9.131548,-1,0.0
25-025-21273-00-00,6.010578,8.233468,7,0.8052431638229084
25-025-21276-00-00,6.503356,10.401919,-1,0.0
25-025-21277-00-00,5.527892,10.017579,-1,0.0
25-025-21278-00-00,5.1039414,7.62169,7,0.9820198786161869
25-025-21279-00-00,0.82608455,7.558174,4,0.6158030631269292
25-025-21285-00-00,0.7157545,8.676757,4,0.6388189424383154
25-025-21292-00-00,5.6296816,9.010173,-1,0.0
25-025-21293-00-00,7.162484,10.24609,-1,0.0
25-025-21337-00-00,5.739531,9.576117,-1,0.0
25-025-21341-00-00,6.3130584,7.804954,-1,0.0
25-025-21350-00-00,5.228167,9.886176,5,1.0
25-025-21352-00-00,1.4519901,7.5927286,-1,0.0
25-025-21353-00-00,0.8401643,8.656694,4,0.8048601336126152
25-025-21354-00-00,4.066551,6.995696,6,0.6993488471948404
25-025-21360-00-00,4.5998244,9.790514,5,0.7961768259409798
25-025-21361-00-00,2.1604514,7.126798,-1,0.0
25-025-21364-00-00,3.6924834,3.3639903,2,0.9584179771629788
25-025-21374-00-00,0.43833494,8.932632,4,0.623578231485331
25-025-21375-00-00,4.610029,10.314791,5,0.9395451094793104
25-025-21380-00-00,6.1621985,9.881205,8,0.794093115631881
25-025-21400-00-00,4.9706087,7.6885223,7,0.8400588404171687
25-025-21401-00-00,4.9700546,9.797274,5,1.0
25-025-21403-00-00,5.002509,9.868193,5,1.0
25-025-21405-00-00,4.804401,9.061844,-1,0.0
25-025-21406-00-00,4.6753273,7.4748383,7,0.7599246207531661
25-025-21417-00-00,5.287909,8.33634,-1,0.0
25-025-21420-00-00,6.011172,8.12918,7,0.8242213352024597
25-025-21434-00-00,4.720446,9.378609,-1,0.0
25-025-21440-00-00,5.7247443,7.994422,7,0.9555290970625188
25-025-21462-00-00,6.0264516,9.290618,-1,0.0
25-025-21463-00-00,3.7783027,6.984689,6,0.7359714981261207
25-025-21470-00-00,5.1348743,8.041492,7,0.8274213674598437
25-025-21471-00-00,5.3513646,8.679093,-1,0.0
25-025-21472-00-00,3.399234,6.259635,6,0.6462450786930636
25-025-21486-00-00,1.8052704,7.502327,-1,0.0
25-025-21494-00-00,5.0059876,9.664024,5,0.8990167212535569
25-025-21497-00-00,5.5986147,9.597979,-1,0.0
25-025-21501-00-00,4.155171,6.926824,6,0.6993488471948404
25-025-21503-00-00,2.144777,4.47003,0,0.5904809732320757
25-025-21507-00-00,4.22449,4.2395983,-1,0.0
25-025-21508-00-00,4.9836006,5.108025,3,1.0
25-025-21510-00-00,5.4416914,7.8414464,7,1.0
25-025-21514-00-00,3.7279546,3.5908222,2,1.0
25-025-21517-00-00,2.8306012,6.262438,6,0.889880035019098
25-025-21519-00-00,6.80139,8.685048,-1,0.0
25-025-21523-00-00,5.1450067,7.7097983,7,1.0
25-025-21527-00-00,4.7187915,7.448497,7,0.801690862582398
25-025-21532-00-00,5.5211444,7.5215983,7,0.8187674009862724
25-025-21533-00-00,3.9859762,6.104143,-1,0.0
25-025-21538-00-00,5.5914397,7.9021754,7,1.0
25-025-21541-00-00,5.177244,7.6187825,7,1.0
25-025-21543-00-00,3.3939137,3.036077,1,1.0
25-025-21549-00-00,5.1500807,7.910658,7,0.9319652348622315
25-025-21551-00-00,4.538756,7.53158,-1,0.0
25-025-21553-00-00,3.3092551,3.0480714,1,1.0
25-025-21554-00-00,4.049579,7.2319927,-1,0.0
25-025-21555-00-00,3.9037812,7.0881395,6,0.6698014670384429
25-025-21575-00-00,7.558408,9.173553,8,0.9243184829784812
25-025-21581-00-00,6.981786,10.333773,-1,0.0
25-025-21584-00-00,7.2979794,8.723839,8,1.0
25-025-21587-00-00,4.2164392,4.434281,-1,0.0
25-025-21589-00-00,4.9359727,9.627592,5,0.8263195258246904
25-025-21591-00-00,4.916122,9.830222,5,0.8795799851022594
25-025-21597-00-00,6.46614,9.922215,8,0.794093115631881
25-025-21643-00-00,3.427801,3.7643394,2,0.8582333994500043
25-025-21645-00-00,5.1107,7.9491444,7,0.9145832381511415
25-025-21650-00-00,3.2919514,3.0449102,1,1.0
25-025-21661-00-00,3.4440393,3.7488403,2,0.8841479351921748
25-025-21662-00-00,3.376102,3.8363025,2,0.9378641500984358
25-025-21694-00-00,4.691522,8.903916,-1,0.0
25-025-21695-00-00,6.110449,10.336819,-1,0.0
25-025-21699-00-00,6.3751154,9.612514,-1,0.0
25-025-21701-00-00,3.4074364,6.9323454,6,0.5985583159756942
25-025-21714-00-00,2.7973843,3.0248435,1,1.0
25-025-21718-00-00,7.191929,8.855646,8,1.0
25-025-21721-00-00,4.8179913,6.4929633,-1,0.0
25-025-21722-00-00,1.7226462,7.598138,-1,0.0
25-025-21725-00-00,6.860199,8.748506,-1,0.0
25-025-21728-00-00,3.7395906,6.736557,6,0.8266162998650624
25-025-21729-00-00,5.1920013,9.717024,5,0.9019707389379197
25-025-21761-00-00,3.4696913,6.7540197,6,0.7800375960619492
25-025-21762-00-00,0.09468345,8.340446,4,0.6919646419248822
25-025-21763-00-00,4.1626678,6.911517,6,0.6993488471948404
25-025-21765-00-00,2.2454517,3.8736663,0,0.5593155447076322
25-025-21766-00-00,4.38665,9.734123,-1,0.0
25-025-21768-00-00,4.5330086,7.727302,-1,0.0
25-025-21775-00-00,5.801788,8.927075,-1,0.0
25-025-21778-00-00,5.1047535,8.033027,7,0.7881334987736023
25-025-21779-00-00,3.4876568,3.8777232,2,1.0
25-025-21780-00-00,3.4416087,3.8850064,2,1.0
25-025-21781-00-00,5.6686306,7.7843857,7,1.0
25-025-21783-00-00,3.332683,4.348164,-1,0.0
25-025-21784-00-00,4.6810493,9.679853,-1,0.0
25-025-21785-00-00,3.9875114,3.619502,2,1.0
25-025-21794-00-00,5.549273,7.7262893,7,1.0
25-025-21799-00-00,3.5635378,3.7624798,2,1.0
25-025-21816-00-00,3.462736,3.9548442,2,0.9853988975069031
25-025-21820-00-00,3.6388438,3.8119934,2,0.9891296806281874
25-025-21821-00-00,3.367604,4.026527,-1,0.0
25-025-21822-00-00,3.474896,4.0419893,-1,0.0
25-025-21825-00-00,3.3966231,3.9408238,2,0.8830352762056457
25-025-21826-00-00,3.166274,4.1337814,-1,0.0
25-025-21831-00-00,5.081536,5.721203,3,0.7291360129529446
25-025-21833-00-00,3.544559,3.862729,2,1.0
25-025-21841-00-00,3.7150204,3.567514,2,1.0
25-025-21843-00-00,6.2910233,9.907897,8,0.794093115631881
25-025-21857-00-00,3.2612014,4.0610657,-1,0.0
25-025-21858-00-00,3.5332787,3.740676,2,1.0
25-025-21867-00-00,6.3662333,9.10473,-1,0.0
25-025-21923-00-00,3.3367069,4.3415074,-1,0.0
25-025-21930-00-00,5.5303745,10.133026,5,1.0
25-025-21987-00-00,5.9580007,10.038079,-1,0.0
25-025-21989-00-00,6.584523,9.386517,-1,0.0
25-025-21990-00-00,6.0792656,9.134402,-1,0.0
25-025-21991-00-00,7.1480565,9.98753,8,0.8975834702211737
25-025-22034-00-00,5.4443655,9.798477,5,0.8496868262520133
25-025-22035-00-00,4.7250056,10.239776,5,0.9395451094793104
25-025-22036-00-00,6.5178595,9.564567,-1,0.0
25-025-22198-00-00,6.197839,10.124072,8,0.794093115631881
25-025-22202-00-00,5.720547,9.70084,5,0.8208365502577456
25-025-22228-00-00,5.7569957,9.788207,-1,0.0
25-025-22236-00-00,6.546408,10.00413,8,0.794093115631881
25-025-22237-00-00,5.2393193,10.594414,-1,0.0
25-025-22238-00-00,5.283383,10.375285,5,1.0
25-025-22249-00-00,5.3234468,9.832075,5,0.9808108830421086
25-025-22250-00-00,6.1076508,9.390621,-1,0.0
25-025-22260-00-00,4.5404763,10.309491,5,0.9395451094793104
25-025-22261-00-00,6.4906983,9.075091,-1,0.0
25-025-22272-00-00,4.9375315,10.179,5,0.9211336992067193
25-025-22325-00-00,7.786768,10.18724,8,0.9366133164044651
25-025-22326-00-00,5.1916447,9.73359,5,0.8990167212535569
25-025-22327-00-00,4.5684237,10.359403,5,0.9395451094793104
25-025-22328-00-00,5.1839404,9.8148365,5,0.9425048945032706
25-025-22330-00-00,5.4727244,10.15085,5,1.0
25-025-22334-00-00,5.5945544,10.331842,5,1.0
25-025-22335-00-00,6.2614546,10.097757,8,0.794093115631881
25-025-22337-00-00,4.9810348,9.913957,5,1.0
25-025-22338-00-00,6.8251333,10.242937,8,0.794093115631881
25-025-22348-00-00,4.5907025,10.118935,-1,0.0
25-025-22396-00-00,5.5998864,10.282287,5,1.0
25-025-22402-00-00,2.015589,4.0054393,0,0.8416365044829149
25-025-22421-00-00,7.2812247,10.00743,8,1.0
25-025-22422-00-00,4.9540005,10.224715,5,0.8581438736063729
25-025-22423-00-00,7.627402,10.841897,8,1.0
25-025-22424-00-00,5.0625477,10.236483,5,0.9083634620545111
25-025-22449-00-00,6.6509695,9.72563,-1,0.0
25-025-22450-00-00,6.189942,10.152851,-1,0.0
25-025-22451-00-00,6.60667,9.9239645,8,0.794093115631881
25-025-22493-00-00,4.8802023,10.093441,5,1.0
25-025-22517-00-00,7.6833744,10.869757,8,1.0
25-025-22543-00-00,5.1899137,8.282972,-1,0.0
25-025-22937-00-00,7.653163,9.6007595,8,0.9806191001027984
25-025-23019-00-00,5.9419627,8.7041645,-1,0.0
25-025-23045-00-00,3.240289,2.9070854,1,1.0
25-025-23047-00-00,5.587613,6.939735,-1,0.0
25-025-23048-00-00,4.6506577,9.262955,-1,0.0
25-025-23062-00-00,5.1201773,7.584722,7,0.9630273511978396
25-025-23078-00-00,7.732376,10.64257,8,1.0
25-025-23079-00-00,6.793026,8.820067,-1,0.0
25-025-23080-00-00,6.238475,9.157402,-1,0.0
25-025-23081-00-00,7.8441834,10.740129,8,1.0
25-025-23082-00-00,6.9375916,9.7339325,-1,0.0
25-025-23083-00-00,7.842763,10.762176,8,1.0
25-025-23091-00-00,3.9496787,3.468145,2,1.0
25-025-23092-00-00,7.2261405,9.197307,8,0.8853384575745766
25-025-23095-00-00,7.3756733,8.568804,8,0.8346867561676908
25-025-23097-00-00,7.416115,9.627904,8,1.0
25-025-23102-00-00,5.3533416,5.8007665,3,0.7360663788533042
25-025-23103-00-00,7.306118,8.591119,8,0.9543075127377549
25-025-23110-00-00,4.821421,4.9149847,3,0.8307286316438213
25-025-23112-00-00,4.70104,4.871169,3,0.6484945215936727
25-025-60014-00-00,5.28353,10.028145,5,1.0
25-033-05088-00-00,1.7977158,6.1648498,-1,0.0
25-033-21095-00-00,2.344999,3.4210913,0,0.4459242490106724
25-033-21098-00-00,3.174001,2.923028,1,1.0
25-033-21110-00-00,6.9362955,9.284193,-1,0.0
25-033-21111-00-00,5.679164,9.584157,-1,0.0
25-033-21121-00-00,5.074545,5.104246,3,1.0
25-033-21127-00-00,5.976753,9.500701,-1,0.0
25-033-21130-00-00,4.9393663,4.960844,3,1.0
25-033-21161-00-00,2.9265573,2.9153376,1,1.0
25-035-05046-00-00,6.046604,10.143043,-1,0.0
25-035-05061-00-00,8.068887,10.560473,8,1.0
25-035-05063-00-00,2.7737496,2.9640186,1,1.0
25-035-05066-00-00,7.579785,9.983275,8,1.0
25-035-05076-00-00,7.3890476,10.099672,8,1.0
25-035-05091-00-00,7.4150143,10.8061905,8,0.962254619320208
25-035-05105-00-00,7.2580476,9.07807,8,1.0
25-035-05334-00-00,7.482692,10.123375,8,1.0
25-035-05348-00-00,5.1042113,5.0149097,3,1.0
25-035-05369-00-00,4.588788,4.1057897,2,0.803281665230298
25-035-05439-00-00,2.23455,3.9373004,0,0.582646795123019
25-035-05592-00-00,5.1089067,7.864202,7,0.9319652348622315
25-035-05678-00-00,0.18952443,8.346715,4,0.931469007268116
25-035-05687-00-00,1.9852854,4.5998125,0,0.3737118961117818
25-035-05701-00-00,5.9838386,8.715369,-1,0.0
25-035-05714-00-00,2.101011,3.8789556,0,0.9666524821843906
25-035-05717-00-00,0.43395707,8.544471,4,1.0
25-035-05718-00-00,2.0868459,4.1867957,0,0.6727244787992017
25-035-05729-00-00,1.2756306,7.603863,-1,0.0
25-035-05806-00-00,6.2358885,8.214138,7,0.8764495278676867
25-035-05815-00-00,6.426479,7.916217,-1,0.0
25-035-05825-00-00,7.249233,8.518866,-1,0.0
25-035-05867-00-00,6.2185273,8.248841,7,0.8764495278676867
25-035-06166-00-00,1.9105626,3.9322429,0,0.9331988864460581
25-035-06173-00-00,2.0976808,5.2107277,-1,0.0
25-035-06185-00-00,2.1311226,5.273045,-1,0.0
25-035-06253-00-00,2.1188936,5.2420573,-1,0.0
25-035-06276-00-00,2.0579238,6.495137,6,0.8872430607275563
25-035-06280-00-00,0.3287494,8.6231365,4,1.0
25-035-06567-00-00,2.03833,3.8624167,0,1.0
25-035-06626-00-00,6.445612,9.741121,-1,0.0
25-035-06627-00-00,4.674175,10.365762,5,0.9395451094793104
25-035-06741-00-00,7.0098424,9.54996,-1,0.0
25-035-06762-00-00,7.6323576,9.790261,8,1.0
25-035-06772-00-00,3.0415194,2.9932458,1,1.0
25-035-06790-00-00,7.7197566,10.094064,8,1.0
25-035-06796-00-00,0.16109954,8.705569,4,0.9905944196437424
25-035-06801-00-00,0.35175812,8.96941,-1,0.0
25-035-06803-00-00,0.5488588,8.666247,4,0.8072577286114542
25-035-06818-00-00,0.14077337,8.439672,4,0.7617837709324219
25-035-06823-00-00,2.1103895,6.3560615,6,1.0
25-035-06826-00-00,0.60569334,8.375768,4,1.0
25-035-06828-00-00,0.38572225,8.720053,4,1.0
25-035-06832-00-00,0.56537205,8.56477,4,1.0
25-035-06839-00-00,2.1795557,6.5844026,6,1.0
25-035-06946-00-00,4.6497135,10.415226,5,0.9395451094793104
25-035-06950-00-00,5.5424404,9.9839115,5,0.8051162254513732
25-035-07190-00-00,4.100928,9.787652,-1,0.0
25-035-07193-00-00,5.3912115,7.823506,7,0.9827409733185062
25-035-07212-00-00,5.0267115,5.3589063,3,0.765548437266462
25-035-07221-00-00,7.277829,9.524444,8,1.0
25-035-07239-00-00,1.0420973,7.9054766,4,0.6805626130486542
25-035-07261-00-00,6.8256097,8.545462,-1,0.0
25-035-08655-00-00,7.8411407,10.668739,8,1.0
25-035-08690-00-00,4.3266106,7.3198156,-1,0.0
25-035-08701-00-00,0.9586525,8.288739,4,0.7320194449074395
25-035-21012-00-00,5.79225,8.910062,-1,0.0
25-035-21031-00-00,8.138908,10.761144,8,1.0
25-035-21039-00-00,2.0739229,6.1058292,6,0.6029427856773133
25-035-21069-00-00,6.485083,8.856652,-1,0.0
25-035-21153-00-00,6.728016,8.286579,7,0.7529033746217574
25-035-21155-00-00,6.7264023,8.289523,7,0.7529033746217574
25-035-21157-00-00,6.5625315,9.24266,-1,0.0
25-035-21158-00-00,2.1275222,5.243613,-1,0.0
25-035-21163-00-00,6.0206957,7.393082,-1,0.0
25-035-21165-00-00,5.8422275,8.235522,-1,0.0
25-035-21166-00-00,5.508516,7.700096,7,1.0
25-035-21167-00-00,6.196693,8.464691,-1,0.0
25-035-21168-00-00,5.98252,8.402235,-1,0.0
25-035-21177-00-00,5.2663565,10.369018,5,1.0
25-035-21204-00-00,5.7252407,9.593547,-1,0.0
25-035-21214-00-00,5.3963833,10.292695,5,1.0
25-035-21222-00-00,5.7737513,9.983722,-1,0.0
25-035-21226-00-00,4.222682,3.5802007,2,1.0
25-035-21239-00-00,4.9613104,10.199545,5,0.8879847685153313
25-035-21241-00-00,4.4380064,3.9609866,2,0.803281665230298
25-035-21332-00-00,0.20276503,8.478157,4,0.9107374514804324
25-035-21343-00-00,2.0459893,3.675713,0,1.0
25-035-21376-00-00,2.801851,5.992192,6,0.7190597457185377
25-035-21402-00-00,2.5911813,3.1288521,1,0.8629398926547971
25-035-21411-00-00,1.6520747,7.991603,-1,0.0
25-035-21419-00-00,0.2275178,8.4864,4,0.931469007268116
25-035-21432-00-00,2.4572372,5.903651,6,0.6942941823452643
25-035-21463-00-00,0.304023,8.513732,4,1.0
25-035-21499-00-00,3.8353066,3.907636,-1,0.0
25-035-21550-00-00,6.50176,9.849969,8,0.794093115631881
25-035-21574-00-00,1.6272709,6.5793543,6,0.6071903383879734
25-035-21595-00-00,0.34143832,8.57868,4,1.0
25-035-21619-00-00,7.5724087,9.819338,8,0.9974608559515062
25-035-21631-00-00,1.1207999,7.9396987,-1,0.0
25-035-21633-00-00,5.4716096,5.252357,3,0.9440020306542033
25-035-21653-00-00,0.26898736,8.483295,4,0.9892695644357542
25-035-21698-00-00,1.6081781,7.959979,-1,0.0
25-035-21700-00-00,6.629196,10.042686,8,0.794093115631881
25-035-21705-00-00,5.2394514,9.711916,5,0.8104725534503114
25-035-21706-00-00,5.4617352,5.2419844,3,0.9563067064391622
25-035-21710-00-00,0.26499,8.5744915,4,1.0
25-035-21782-00-00,3.3143835,3.4391913,-1,0.0
