"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25-083-21724-00-00","3/31/2020 12:00:00 AM","Ratcliffe, Mission Canyon","3371","356","248","563","31",
"25-083-21724-00-00","2/29/2020 12:00:00 AM","Ratcliffe, Mission Canyon","3371","343","200","538","26",
"25-083-21724-00-00","1/31/2020 12:00:00 AM","Ratcliffe, Mission Canyon","3371","437","248","570","31",
"25-083-21724-00-00","12/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","334","248","515","31",
"25-083-21724-00-00","11/30/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","273","240","547","30",
"25-083-21724-00-00","10/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","346","248","574","31",
"25-083-21724-00-00","9/30/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","344","240","539","30",
"25-083-21724-00-00","8/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","337","248","578","31",
"25-083-21724-00-00","7/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","373","248","610","31",
"25-083-21724-00-00","6/30/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","343","224","578","29",
"25-083-21724-00-00","5/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","368","240","610","30",
"25-083-21724-00-00","4/30/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","360","208","574","26",
"25-083-21724-00-00","3/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","382","390","650","30",
"25-083-21724-00-00","2/28/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","346","330","495","28",
"25-083-21724-00-00","1/31/2019 12:00:00 AM","Ratcliffe, Mission Canyon","3371","412","403","631","31",
"25-083-21724-00-00","12/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","388","395","715","31",
"25-083-21724-00-00","11/30/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","502","390","683","30",
"25-083-21724-00-00","10/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","441","403","722","31",
"25-083-21724-00-00","9/30/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","426","390","664","30",
"25-083-21724-00-00","8/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","447","403","732","31",
"25-083-21724-00-00","7/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","462","399","798","31",
"25-083-21724-00-00","6/30/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","529","382","938","30",
"25-083-21724-00-00","5/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","450","387","900","31",
"25-083-21724-00-00","4/30/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","329","374","887","30",
"25-083-21724-00-00","3/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","426","334","1183","31",
"25-083-21724-00-00","2/28/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","411","224","1316","28",
"25-083-21724-00-00","1/31/2018 12:00:00 AM","Ratcliffe, Mission Canyon","3371","164","116","1153","15",
"25-083-21724-00-00","12/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","11/30/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","10/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","9/30/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","8/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","7/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","6/30/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","5/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","4/30/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","3/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","2/28/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","1/31/2017 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","12/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","11/30/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","10/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","9/30/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","8/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","7/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","6/30/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","5/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","4/30/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","3/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","2/29/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","1/31/2016 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","12/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","28","32","60","4",
"25-083-21724-00-00","11/30/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","67","55","293","8",
"25-083-21724-00-00","10/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","332","279","582","31",
"25-083-21724-00-00","9/30/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","336","270","748","30",
"25-083-21724-00-00","8/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","316","204","634","31",
"25-083-21724-00-00","7/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","319","273","630","31",
"25-083-21724-00-00","6/30/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","319","269","616","30",
"25-083-21724-00-00","5/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","322","329","691","31",
"25-083-21724-00-00","4/30/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","318","240","702","30",
"25-083-21724-00-00","3/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","394","224","736","30",
"25-083-21724-00-00","2/28/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","231","189","517","22",
"25-083-21724-00-00","1/31/2015 12:00:00 AM","Ratcliffe, Mission Canyon","3371","359","279","689","31",
"25-083-21724-00-00","12/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","345","279","721","31",
"25-083-21724-00-00","11/30/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","342","270","672","30",
"25-083-21724-00-00","10/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","385","279","811","31",
"25-083-21724-00-00","9/30/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","293","270","762","30",
"25-083-21724-00-00","8/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","352","261","766","31",
"25-083-21724-00-00","7/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","341","31","692","31",
"25-083-21724-00-00","6/30/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","346","30","642","30",
"25-083-21724-00-00","5/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","341","28","780","31",
"25-083-21724-00-00","4/30/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","335","15","704","30",
"25-083-21724-00-00","3/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","283","16","773","31",
"25-083-21724-00-00","2/28/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","351","14","553","28",
"25-083-21724-00-00","1/31/2014 12:00:00 AM","Ratcliffe, Mission Canyon","3371","320","16","811","31",
"25-083-21724-00-00","12/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","321","16","650","31",
"25-083-21724-00-00","11/30/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","340","15","659","30",
"25-083-21724-00-00","10/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","337","14","853","30",
"25-083-21724-00-00","9/30/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","358","15","717","30",
"25-083-21724-00-00","8/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","369","26","864","31",
"25-083-21724-00-00","7/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","379","6","885","31",
"25-083-21724-00-00","6/30/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","372","11","854","30",
"25-083-21724-00-00","5/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","405","30","945","31",
"25-083-21724-00-00","4/30/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","301","25","616","17",
"25-083-21724-00-00","3/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","383","284","965","31",
"25-083-21724-00-00","2/28/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","390","307","687","23",
"25-083-21724-00-00","1/31/2013 12:00:00 AM","Ratcliffe, Mission Canyon","3371","425","275","783","31",
"25-083-21724-00-00","12/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","450","74","896","31",
"25-083-21724-00-00","11/30/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","429","53","761","24",
"25-083-21724-00-00","10/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","404","56","1006","24",
"25-083-21724-00-00","9/30/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","38","17","85","7",
"25-083-21724-00-00","8/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","418","74","825","31",
"25-083-21724-00-00","7/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","458","74","885","31",
"25-083-21724-00-00","6/30/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","260","42","847","18",
"25-083-21724-00-00","5/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","342","74","718","31",
"25-083-21724-00-00","4/30/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","366","72","840","30",
"25-083-21724-00-00","3/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","379","74","848","31",
"25-083-21724-00-00","2/29/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","369","70","790","29",
"25-083-21724-00-00","1/31/2012 12:00:00 AM","Ratcliffe, Mission Canyon","3371","390","74","891","31",
"25-083-21724-00-00","12/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","394","74","806","30",
"25-083-21724-00-00","11/30/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","412","78","806","28",
"25-083-21724-00-00","10/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","504","74","898","31",
"25-083-21724-00-00","9/30/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","326","86","700","23",
"25-083-21724-00-00","8/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","441","119","665","24",
"25-083-21724-00-00","7/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","443","93","758","19",
"25-083-21724-00-00","6/30/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","147","43","309","9",
"25-083-21724-00-00","5/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","404","149","618","31",
"25-083-21724-00-00","4/30/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","320","82","504","19",
"25-083-21724-00-00","3/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","434","149","778","31",
"25-083-21724-00-00","2/28/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","250","86","533","18",
"25-083-21724-00-00","1/31/2011 12:00:00 AM","Ratcliffe, Mission Canyon","3371","357","149","689","28",
"25-083-21724-00-00","12/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","380","149","694","31",
"25-083-21724-00-00","11/30/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","334","144","733","30",
"25-083-21724-00-00","10/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","345","149","682","31",
"25-083-21724-00-00","9/30/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","357","144","727","30",
"25-083-21724-00-00","8/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","345","124","749","27",
"25-083-21724-00-00","7/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","358","149","691","31",
"25-083-21724-00-00","6/30/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","366","144","738","30",
"25-083-21724-00-00","5/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","391","149","812","31",
"25-083-21724-00-00","4/30/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","392","144","741","30",
"25-083-21724-00-00","3/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","439","149","783","31",
"25-083-21724-00-00","2/28/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","416","133","828","22",
"25-083-21724-00-00","1/31/2010 12:00:00 AM","Ratcliffe, Mission Canyon","3371","350","99","649","22",
"25-083-21724-00-00","12/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","316","138","660","29",
"25-083-21724-00-00","11/30/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","405","144","902","30",
"25-083-21724-00-00","10/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","443","149","924","31",
"25-083-21724-00-00","9/30/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","506","139","1127","29",
"25-083-21724-00-00","8/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","259","113","707","24",
"25-083-21724-00-00","7/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","379","149","875","31",
"25-083-21724-00-00","6/30/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","356","144","906","30",
"25-083-21724-00-00","5/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","402","149","966","31",
"25-083-21724-00-00","4/30/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","414","144","838","30",
"25-083-21724-00-00","3/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","422","149","871","31",
"25-083-21724-00-00","2/28/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","456","134","847","28",
"25-083-21724-00-00","1/31/2009 12:00:00 AM","Ratcliffe, Mission Canyon","3371","430","149","907","31",
"25-083-21724-00-00","12/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","464","149","959","31",
"25-083-21724-00-00","11/30/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","420","144","946","30",
"25-083-21724-00-00","10/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","304","91","778","19",
"25-083-21724-00-00","9/30/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","115","48","299","10",
"25-083-21724-00-00","8/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","366","149","769","31",
"25-083-21724-00-00","7/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","375","149","832","31",
"25-083-21724-00-00","6/30/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","367","142","823","30",
"25-083-21724-00-00","5/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","367","149","882","31",
"25-083-21724-00-00","4/30/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","376","144","874","30",
"25-083-21724-00-00","3/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","379","139","792","29",
"25-083-21724-00-00","2/29/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","375","139","801","29",
"25-083-21724-00-00","1/31/2008 12:00:00 AM","Ratcliffe, Mission Canyon","3371","395","144","918","30",
"25-083-21724-00-00","12/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","456","148","902","31",
"25-083-21724-00-00","11/30/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","371","144","873","30",
"25-083-21724-00-00","10/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","417","149","1061","31",
"25-083-21724-00-00","9/30/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","452","144","879","30",
"25-083-21724-00-00","8/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","596","149","1117","27",
"25-083-21724-00-00","7/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","434","149","948","14",
"25-083-21724-00-00","6/30/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","252","88","763","13",
"25-083-21724-00-00","5/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","385","149","975","31",
"25-083-21724-00-00","4/30/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","467","144","928","30",
"25-083-21724-00-00","3/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","428","149","985","31",
"25-083-21724-00-00","2/28/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","408","0","873","27",
"25-083-21724-00-00","1/31/2007 12:00:00 AM","Ratcliffe, Mission Canyon","3371","475","149","1118","31",
"25-083-21724-00-00","12/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","635","0","1518","31",
"25-083-21724-00-00","11/30/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","294","0","648","21",
"25-083-21724-00-00","10/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","478","0","1036","31",
"25-083-21724-00-00","9/30/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","461","0","317","30",
"25-083-21724-00-00","8/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","596","0","1150","31",
"25-083-21724-00-00","7/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","610","0","1221","31",
"25-083-21724-00-00","6/30/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","685","0","1323","30",
"25-083-21724-00-00","5/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","875","0","2129","31",
"25-083-21724-00-00","4/30/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","79","0","264","30",
"25-083-21724-00-00","3/31/2006 12:00:00 AM","Ratcliffe, Mission Canyon","3371","0","0","0","0",
"25-083-21724-00-00","2/28/2006 12:00:00 AM","Ratcliffe","3371","0","0","0","0",
"25-083-21724-00-00","1/31/2006 12:00:00 AM","Ratcliffe","3371","0","0","0","0",
"25-083-21724-00-00","12/31/2005 12:00:00 AM","Ratcliffe","3371","0","0","0","1",
"25-083-21724-00-00","11/30/2005 12:00:00 AM","Ratcliffe","3371","0","0","0","0",
"25-083-21724-00-00","10/31/2005 12:00:00 AM","Ratcliffe","3371","0","0","0","0",
"25-083-21724-00-00","9/30/2005 12:00:00 AM","Ratcliffe","3371","0","0","0","0",
"25-083-21724-00-00","8/31/2005 12:00:00 AM","Ratcliffe","3371","229","0","475","19",
"25-083-21724-00-00","7/31/2005 12:00:00 AM","Ratcliffe","3371","408","0","813","31",
"25-083-21724-00-00","6/30/2005 12:00:00 AM","Ratcliffe","3371","389","0","786","30",
"25-083-21724-00-00","5/31/2005 12:00:00 AM","Ratcliffe","3371","404","0","815","31",
"25-083-21724-00-00","4/30/2005 12:00:00 AM","Ratcliffe","3371","413","0","818","30",
"25-083-21724-00-00","3/31/2005 12:00:00 AM","Ratcliffe","3371","391","0","787","31",
"25-083-21724-00-00","2/28/2005 12:00:00 AM","Ratcliffe","3371","386","0","731","28",
"25-083-21724-00-00","1/31/2005 12:00:00 AM","Ratcliffe","3371","439","0","814","31",
