"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25091211980000","Koch Exploration Company","Butler-Spaulding  1","Oil","P&A - Approved","Sheridan","Colored Canyon","32N-57E","18",

"API_WellNo","RptDate","Formation","Lease_Unit","BBLS_OIL_COND","MCF_GAS","BBLS_WTR","DAYS_PROD",
"25-091-21198-00-00","6/30/1991 12:00:00 AM","Red River","345","13","0","0","0",
"25-091-21198-00-00","5/31/1991 12:00:00 AM","Red River","345","0","0","0","0",
"25-091-21198-00-00","4/30/1991 12:00:00 AM","Red River","345","0","0","0","0",
"25-091-21198-00-00","3/31/1991 12:00:00 AM","Red River","345","0","0","0","0",
"25-091-21198-00-00","2/28/1991 12:00:00 AM","Red River","345","0","0","0","0",
"25-091-21198-00-00","1/31/1991 12:00:00 AM","Red River","345","405","234","3078","27",
"25-091-21198-00-00","12/31/1990 12:00:00 AM","Red River","345","484","221","3534","31",
"25-091-21198-00-00","11/30/1990 12:00:00 AM","Red River","345","481","150","3420","30",
"25-091-21198-00-00","10/31/1990 12:00:00 AM","Red River","345","378","124","2850","25",
"25-091-21198-00-00","10/31/1989 12:00:00 AM","Red River","345","97","45","798","7",
"25-091-21198-00-00","9/30/1989 12:00:00 AM","Red River","345","405","286","3420","30",
"25-091-21198-00-00","8/31/1989 12:00:00 AM","Red River","345","434","335","3534","31",
"25-091-21198-00-00","7/31/1989 12:00:00 AM","Red River","345","456","388","3534","31",
"25-091-21198-00-00","6/30/1989 12:00:00 AM","Red River","345","535","431","3420","30",
"25-091-21198-00-00","5/31/1989 12:00:00 AM","Red River","345","371","159","3420","30",
"25-091-21198-00-00","4/30/1989 12:00:00 AM","Red River","345","367","186","3420","30",
"25-091-21198-00-00","3/31/1989 12:00:00 AM","Red River","345","433","204","3534","31",
"25-091-21198-00-00","2/28/1989 12:00:00 AM","Red River","345","419","207","3192","28",
"25-091-21198-00-00","1/31/1989 12:00:00 AM","Red River","345","493","244","3534","31",
"25-091-21198-00-00","12/31/1988 12:00:00 AM","Red River","345","400","183","3306","29",
"25-091-21198-00-00","11/30/1988 12:00:00 AM","Red River","345","471","237","3420","30",
"25-091-21198-00-00","10/31/1988 12:00:00 AM","Red River","345","434","133","3420","30",
"25-091-21198-00-00","9/30/1988 12:00:00 AM","Red River","345","392","220","3420","30",
"25-091-21198-00-00","8/31/1988 12:00:00 AM","Red River","345","397","247","3420","30",
"25-091-21198-00-00","7/31/1988 12:00:00 AM","Red River","345","498","339","3420","30",
"25-091-21198-00-00","6/30/1988 12:00:00 AM","Red River","345","548","309","3420","0",
"25-091-21198-00-00","5/31/1988 12:00:00 AM","Red River","345","375","190","3534","0",
"25-091-21198-00-00","4/30/1988 12:00:00 AM","Red River","345","532","250","3420","0",
"25-091-21198-00-00","3/31/1988 12:00:00 AM","Red River","345","232","87","1596","0",
"25-091-21198-00-00","2/29/1988 12:00:00 AM","Red River","345","410","189","2850","25",
"25-091-21198-00-00","1/31/1988 12:00:00 AM","Red River","345","514","288","3534","31",
"25-091-21198-00-00","12/31/1987 12:00:00 AM","Red River","345","559","293","3534","31",
"25-091-21198-00-00","11/30/1987 12:00:00 AM","Red River","345","365","171","2622","23",
"25-091-21198-00-00","10/31/1987 12:00:00 AM","Red River","345","463","298","3420","30",
"25-091-21198-00-00","9/30/1987 12:00:00 AM","Red River","345","509","395","3420","30",
"25-091-21198-00-00","8/31/1987 12:00:00 AM","Red River","345","583","395","3534","31",
"25-091-21198-00-00","7/31/1987 12:00:00 AM","Red River","345","436","389","3363","30",
"25-091-21198-00-00","6/30/1987 12:00:00 AM","Red River","345","542","480","3420","30",
"25-091-21198-00-00","5/31/1987 12:00:00 AM","Red River","345","502","360","3306","29",
"25-091-21198-00-00","4/30/1987 12:00:00 AM","Red River","345","546","456","3420","30",
"25-091-21198-00-00","3/31/1987 12:00:00 AM","Red River","345","592","553","3534","31",
"25-091-21198-00-00","2/28/1987 12:00:00 AM","Red River","345","547","502","3192","28",
"25-091-21198-00-00","1/31/1987 12:00:00 AM","Red River","345","625","625","3534","31",
"25-091-21198-00-00","12/31/1986 12:00:00 AM","Red River","345","624","505","3534","31",
"25-091-21198-00-00","11/30/1986 12:00:00 AM","Red River","345","620","946","3303","30",
"25-091-21198-00-00","10/31/1986 12:00:00 AM","Red River","345","625","1124","3534","31",
"25-091-21198-00-00","9/30/1986 12:00:00 AM","Red River","345","614","1152","2623","30",
"25-091-21198-00-00","8/31/1986 12:00:00 AM","Red River","345","662","1218","2618","31",
"25-091-21198-00-00","7/31/1986 12:00:00 AM","Red River","345","702","1140","2863","31",
"25-091-21198-00-00","6/30/1986 12:00:00 AM","Red River","345","679","1034","2813","0",
"25-091-21198-00-00","5/31/1986 12:00:00 AM","Red River","345","672","1028","2756","28",
"25-091-21198-00-00","4/30/1986 12:00:00 AM","Red River","345","763","1084","3124","30",
"25-091-21198-00-00","3/31/1986 12:00:00 AM","Red River","345","878","1092","3257","31",
"25-091-21198-00-00","2/28/1986 12:00:00 AM","Red River","345","591","648","2251","21",
"25-091-21198-00-00","1/31/1986 12:00:00 AM","Red River","345","668","755","2175","26",

