"API_WellNo","CoName","Well_Nm","Well_Type","Wl_Status","County","Field","WH_TR","WH_Sec",
"25-003-21482-00-00","11/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","10/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","9/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","8/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","7/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","57","1",
"25-003-21482-00-00","6/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","2123","30",
"25-003-21482-00-00","5/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","5969","31",
"25-003-21482-00-00","4/30/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6080","30",
"25-003-21482-00-00","3/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6595","31",
"25-003-21482-00-00","2/29/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6170","29",
"25-003-21482-00-00","1/31/2008 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6738","31",
"25-003-21482-00-00","12/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6814","31",
"25-003-21482-00-00","11/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6516","30",
"25-003-21482-00-00","10/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6692","31",
"25-003-21482-00-00","9/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6656","30",
"25-003-21482-00-00","8/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","7065","31",
"25-003-21482-00-00","7/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","7088","31",
"25-003-21482-00-00","6/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6649","30",
"25-003-21482-00-00","5/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6939","31",
"25-003-21482-00-00","4/30/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","7508","30",
"25-003-21482-00-00","3/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","8317","31",
"25-003-21482-00-00","2/28/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6114","28",
"25-003-21482-00-00","1/31/2007 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","1431","31",
"25-003-21482-00-00","12/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","11/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","10/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","9/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","8/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","7/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","1068","6",
"25-003-21482-00-00","6/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","3914","22",
"25-003-21482-00-00","5/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","4/30/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","3/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","0","0",
"25-003-21482-00-00","2/28/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","203","1",
"25-003-21482-00-00","1/31/2006 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6753","31",
"25-003-21482-00-00","12/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6994","31",
"25-003-21482-00-00","11/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6847","30",
"25-003-21482-00-00","10/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","6973","31",
"25-003-21482-00-00","9/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","7009","30",
"25-003-21482-00-00","8/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","4052","31",
"25-003-21482-00-00","7/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","5788","31",
"25-003-21482-00-00","6/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","0","5112","30",
"25-003-21482-00-00","5/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","171","5554","31",
"25-003-21482-00-00","4/30/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","139","5701","30",
"25-003-21482-00-00","3/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","211","6628","31",
"25-003-21482-00-00","2/28/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","178","6069","28",
"25-003-21482-00-00","1/31/2005 12:00:00 AM","Dietz 1, Dietz 2","6351","0","188","6580","31",
"25-003-21482-00-00","12/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","207","6958","31",
"25-003-21482-00-00","11/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","286","6987","30",
"25-003-21482-00-00","10/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","349","7351","31",
"25-003-21482-00-00","9/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","390","3390","30",
"25-003-21482-00-00","8/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","409","8150","31",
"25-003-21482-00-00","7/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","455","8699","31",
"25-003-21482-00-00","6/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","407","8828","30",
"25-003-21482-00-00","5/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","294","8151","31",
"25-003-21482-00-00","4/30/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","220","0","30",
"25-003-21482-00-00","3/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","444","0","31",
"25-003-21482-00-00","2/29/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","435","0","29",
"25-003-21482-00-00","1/31/2004 12:00:00 AM","Dietz 1, Dietz 2","6351","0","329","0","31",
"25-003-21482-00-00","12/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","419","0","31",
"25-003-21482-00-00","11/30/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","403","0","30",
"25-003-21482-00-00","10/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","317","0","29",
"25-003-21482-00-00","9/30/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","418","0","30",
"25-003-21482-00-00","8/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","291","0","31",
"25-003-21482-00-00","7/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","197","269","31",
"25-003-21482-00-00","6/30/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","302","8562","30",
"25-003-21482-00-00","5/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","495","8513","31",
"25-003-21482-00-00","4/30/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","62","8631","30",
"25-003-21482-00-00","3/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","60","9808","31",
"25-003-21482-00-00","2/28/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","89","3694","18",
"25-003-21482-00-00","1/31/2003 12:00:00 AM","Dietz 1, Dietz 2","6351","0","48","262","16",
"25-003-21482-00-00","12/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","257","2466","31",
"25-003-21482-00-00","11/30/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","247","7061","30",
"25-003-21482-00-00","10/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","103","6399","31",
"25-003-21482-00-00","9/30/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","138","7170","30",
"25-003-21482-00-00","8/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","315","7905","31",
"25-003-21482-00-00","7/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","132","7588","31",
"25-003-21482-00-00","6/30/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","137","7600","30",
"25-003-21482-00-00","5/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","327","8395","31",
"25-003-21482-00-00","4/30/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","496","8521","30",
"25-003-21482-00-00","3/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","601","9235","31",
"25-003-21482-00-00","2/28/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","402","8973","28",
"25-003-21482-00-00","1/31/2002 12:00:00 AM","Dietz 1, Dietz 2","6351","0","337","10176","31",
"25-003-21482-00-00","12/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1026","9801","31",
"25-003-21482-00-00","11/30/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1042","10571","30",
"25-003-21482-00-00","10/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1021","11686","31",
"25-003-21482-00-00","9/30/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","558","0","30",
"25-003-21482-00-00","8/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","685","0","31",
"25-003-21482-00-00","7/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","634","6398","31",
"25-003-21482-00-00","6/30/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1148","11805","30",
"25-003-21482-00-00","5/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1262","9682","30",
"25-003-21482-00-00","4/30/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1820","10539","30",
"25-003-21482-00-00","3/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","1507","11355","31",
"25-003-21482-00-00","2/28/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","476","4030","28",
"25-003-21482-00-00","1/31/2001 12:00:00 AM","Dietz 1, Dietz 2","6351","0","245","1317","31",
"25-003-21482-00-00","12/31/2000 12:00:00 AM","Dietz 1, Dietz 2","6351","0","154","1870","18",

